Name	Major_Name	Marker	Ensembl	Coefficient
AC_28	AC	Dlgap1	Dlgap1	-0.266992878
AC_28	AC	Tmsb10	Tmsb10	-0.260422439
AC_28	AC	Pcdh9	Pcdh9	-0.257250142
AC_28	AC	Unc5d	Unc5d	-0.249081079
AC_28	AC	Mt1	Mt1	-0.233807057
AC_28	AC	Cntnap2	Cntnap2	-0.222151918
AC_28	AC	Ftl1	Ftl1	-0.221277349
AC_28	AC	Stmn1	Stmn1	-0.220736946
AC_28	AC	Galnt17	Galnt17	-0.214106377
AC_28	AC	Pcp4	Pcp4	-0.212315952
AC_28	AC	Grip1	Grip1	-0.20413612
AC_28	AC	Frmd5	Frmd5	-0.20396352
AC_28	AC	Inpp4b	Inpp4b	-0.199891055
AC_29	AC	Csmd1	Csmd1	0.33003765718388645
AC_29	AC	Nell1	Nell1	0.30954421372907287
AC_29	AC	Galntl6	Galntl6	0.2820474536670314
AC_29	AC	Shisa8	Shisa8	0.2666600177156222
AC_29	AC	Pcdh9	Pcdh9	0.2621943208043746
AC_29	AC	Glra1	Glra1	0.2581872889829611
AC_29	AC	Lrp1b	Lrp1b	0.23141643991711872
AC_29	AC	Vstm2b	Vstm2b	0.22845496927514042
AC_29	AC	Id4	Id4	0.20995615575927307
AC_29	AC	Esrrg	Esrrg	0.20787201059604346
AC_29	AC	Meis2	Meis2	0.18536044870408236
AC_29	AC	Opcml	Opcml	0.18428489304572465
AC_29	AC	Cntnap5a	Cntnap5a	0.17579840396172103
AC_29	AC	Igfbp2	Igfbp2	0.1740936847361951
AC_29	AC	Tfap2b	Tfap2b	0.16916301494245803
AC_29	AC	Dab1	Dab1	0.1589588084867827
AC_29	AC	Tmem108	Tmem108	0.154864765
AC_29	AC	Dlgap2	Dlgap2	0.15266131868522967
AC_29	AC	Ptprt	Ptprt	0.14907610500685217
AC_29	AC	Kalrn	Kalrn	0.14563061678933126
AC_29	AC	mt-Nd1	mt-Nd1	-0.381563096
AC_29	AC	Asic2	Asic2	-0.325534561
AC_29	AC	Stmn1	Stmn1	-0.277131042
AC_29	AC	Kcnip4	Kcnip4	-0.254440514
AC_29	AC	Bc1	Bc1	-0.239198284
AC_29	AC	Pcp4	Pcp4	-0.221526019
AC_29	AC	Tmsb10	Tmsb10	-0.21437856
AC_29	AC	Actb	Actb	-0.210900572
AC_29	AC	Ftl1	Ftl1	-0.199873496
AC_29	AC	Rbfox1	Rbfox1	-0.195426642
AC_29	AC	Zfp804b	Zfp804b	-0.17677943
AC_29	AC	Car2	Car2	-0.17638516
AC_29	AC	Grm8	Grm8	-0.175727187
AC_29	AC	Tmsb4x	Tmsb4x	-0.174844024
AC_29	AC	Calb2	Calb2	-0.17282001
AC_29	AC	Prkg1	Prkg1	-0.170820949
AC_29	AC	Robo1	Robo1	-0.167184046
AC_29	AC	Mt1	Mt1	-0.164466432
AC_29	AC	Ralyl	Ralyl	-0.16367923
AC_29	AC	C1ql1	C1ql1	-0.161573242
AC_3	AC	Nrg1_ENSMUSG00000062991	Nrg1_ENSMUSG00000062991	0.5689739601977555
AC_3	AC	Dab1	Dab1	0.3706287191430247
AC_3	AC	Rbfox1	Rbfox1	0.32229738529719415
AC_3	AC	Car2	Car2	0.30872424486169325
AC_3	AC	Csmd3	Csmd3	0.2988122912340857
AC_3	AC	Pak5	Pak5	0.27290148887942334
AC_3	AC	Pde8b	Pde8b	0.2432938700120219
AC_3	AC	Gjd2	Gjd2	0.23527272394641674
AC_3	AC	Stac2	Stac2	0.22577514815341462
AC_3	AC	Gabrg3	Gabrg3	0.2143402568235821
AC_3	AC	Galnt18	Galnt18	0.21143399314530964
AC_3	AC	Nebl	Nebl	0.19106399946702576
AC_3	AC	Calb1	Calb1	0.18975302985085274
AC_3	AC	Dlgap1	Dlgap1	0.1812190582399181
AC_3	AC	Sdk1	Sdk1	0.17717738020135523
AC_3	AC	Ccdc85c	Ccdc85c	0.17519131215000694
AC_3	AC	Tfap2b	Tfap2b	0.1751613946549138
AC_3	AC	Lamp5	Lamp5	0.16907124044805522
AC_3	AC	Cntnap2	Cntnap2	0.16898322767609644
AC_3	AC	Nfia	Nfia	0.16417201448222393
AC_3	AC	Kcnip4	Kcnip4	-0.386441932
AC_3	AC	mt-Nd1	mt-Nd1	-0.307728232
AC_3	AC	Tmsb10	Tmsb10	-0.282082121
AC_3	AC	Pcp4	Pcp4	-0.256852389
AC_3	AC	Grm8	Grm8	-0.25253708
AC_3	AC	Kirrel3	Kirrel3	-0.239468565
AC_3	AC	Tmsb4x	Tmsb4x	-0.23685376
AC_3	AC	Prkca	Prkca	-0.235136315
AC_3	AC	Hs6st3	Hs6st3	-0.21740956
AC_3	AC	Bc1	Bc1	-0.211999968
AC_3	AC	Stmn1	Stmn1	-0.210023637
AC_3	AC	Ly6h	Ly6h	-0.198230014
AC_3	AC	Trpm3	Trpm3	-0.180777609
AC_3	AC	Cacna2d3	Cacna2d3	-0.175813019
AC_3	AC	Atp2b1	Atp2b1	-0.17180788
AC_3	AC	Basp1	Basp1	-0.166352201
AC_3	AC	Gng13	Gng13	-0.165268518
AC_3	AC	Hmgn1	Hmgn1	-0.164328929
AC_3	AC	Lrrtm4	Lrrtm4	-0.162475904
AC_3	AC	Pde3a	Pde3a	-0.160607401
AC_30	AC	Cntn5	Cntn5	0.5057590244715037
AC_30	AC	Lrfn5	Lrfn5	0.3762427331552414
AC_30	AC	Ppp1r17	Ppp1r17	0.358332284
AC_30	AC	Grid2	Grid2	0.33369195585494876
AC_30	AC	Gm20063	Gm20063	0.3316748279622429
AC_30	AC	Egfem1	Egfem1	0.32027674200059947
AC_30	AC	Kcnmb2	Kcnmb2	0.2880572555593848
AC_30	AC	Dnah11	Dnah11	0.2659782026871823
AC_30	AC	Kcnd3	Kcnd3	0.2591302614783607
AC_30	AC	Lgr5	Lgr5	0.24838260602565446
AC_30	AC	Igfbp5	Igfbp5	0.2136116326904731
AC_30	AC	Calb2	Calb2	0.20668857712680094
AC_30	AC	Lrp1b	Lrp1b	0.2019181788736564
AC_30	AC	Cdh8	Cdh8	0.19734887303275783
AC_30	AC	Kctd16	Kctd16	0.18350378773119608
AC_30	AC	Ptprt	Ptprt	0.18339199031634126
AC_30	AC	Tshz2	Tshz2	0.181936881
AC_30	AC	Grin2b	Grin2b	0.1756107279356484
AC_30	AC	Dgkb	Dgkb	0.17319290850137142
AC_30	AC	Zmat4	Zmat4	0.17003501525784198
AC_30	AC	Nrg3	Nrg3	-0.341853447
AC_30	AC	Bc1	Bc1	-0.320241243
AC_30	AC	mt-Nd1	mt-Nd1	-0.310397855
AC_30	AC	Crabp1	Crabp1	-0.305596069
AC_30	AC	Cacna2d3	Cacna2d3	-0.278901744
AC_30	AC	Pcdh9	Pcdh9	-0.260364897
AC_30	AC	Kcnh7	Kcnh7	-0.25766223
AC_30	AC	Prkg1	Prkg1	-0.238709593
AC_30	AC	Actb	Actb	-0.234188258
AC_30	AC	Rbfox1	Rbfox1	-0.231585997
AC_30	AC	Lhfp	Lhfp	-0.226088392
AC_30	AC	Kirrel3	Kirrel3	-0.220278393
AC_30	AC	Zfp804b	Zfp804b	-0.20638469
AC_30	AC	Thy1	Thy1	-0.204374329
AC_30	AC	Ntng1	Ntng1	-0.19885767
AC_30	AC	Pcp4	Pcp4	-0.189212901
AC_30	AC	Ftl1	Ftl1	-0.187089838
AC_30	AC	Slc8a1	Slc8a1	-0.184946715
AC_30	AC	Synpr	Synpr	-0.181057772
AC_30	AC	Uba52	Uba52	-0.179916411
AC_31	AC	Tac1	Tac1	0.7501136337777794
AC_31	AC	Tpbg	Tpbg	0.5734490112968011
AC_31	AC	Csmd1	Csmd1	0.43741231312072415
AC_31	AC	Cxcl14	Cxcl14	0.43173354077450016
AC_31	AC	Cdh20	Cdh20	0.37843806462388346
AC_31	AC	Hs6st3	Hs6st3	0.3087563514873438
AC_31	AC	Il1rapl2	Il1rapl2	0.30015661611110367
AC_31	AC	Stxbp6	Stxbp6	0.2800017079535925
AC_31	AC	Cacng3	Cacng3	0.2571476751742549
AC_31	AC	Filip1l	Filip1l	0.2541621706399589
AC_31	AC	Htr2c	Htr2c	0.24692640584640993
AC_31	AC	Zmat4	Zmat4	0.24030548727751533
AC_31	AC	Chrm3	Chrm3	0.23418841212613728
AC_31	AC	Tafa2	Tafa2	0.23116290195748518
AC_31	AC	Chgb	Chgb	0.21613900596229163
AC_31	AC	Tshz2	Tshz2	0.19895803027231027
AC_31	AC	Tenm1	Tenm1	0.1900139604202364
AC_31	AC	Robo1	Robo1	0.18809153558976943
AC_31	AC	Gad1	Gad1	0.1782133640592315
AC_31	AC	Gpc6	Gpc6	0.17450391007934857
AC_31	AC	Galntl6	Galntl6	-0.523263872
AC_31	AC	mt-Nd1	mt-Nd1	-0.491626611
AC_31	AC	Calb2	Calb2	-0.45159551
AC_31	AC	Slc8a1	Slc8a1	-0.323996107
AC_31	AC	Nav2	Nav2	-0.287406652
AC_31	AC	Tenm2	Tenm2	-0.270956242
AC_31	AC	Opcml	Opcml	-0.270512399
AC_31	AC	Shisa8	Shisa8	-0.254171281
AC_31	AC	Lrrc4c	Lrrc4c	-0.249306369
AC_31	AC	Unc5d	Unc5d	-0.233166339
AC_31	AC	Bsg	Bsg	-0.223982657
AC_31	AC	Grm8	Grm8	-0.221742394
AC_31	AC	Pcdh10	Pcdh10	-0.220811904
AC_31	AC	Pde4b	Pde4b	-0.215010189
AC_31	AC	Cdk14	Cdk14	-0.211507792
AC_31	AC	Sncg	Sncg	-0.209571231
AC_31	AC	Tmsb10	Tmsb10	-0.209547077
AC_31	AC	Lrrn3	Lrrn3	-0.209141821
AC_31	AC	Tmsb4x	Tmsb4x	-0.208726515
AC_31	AC	Nefl	Nefl	-0.206606315
AC_32	AC	Npy	Npy	0.6878258737198136
AC_32	AC	Maf	Maf	0.6878144437302464
AC_32	AC	Adarb2	Adarb2	0.6626039289018578
AC_32	AC	Tac1	Tac1	0.5753138950038518
AC_32	AC	Pcdh7	Pcdh7	0.5674749994152971
AC_32	AC	Cntnap5a	Cntnap5a	0.4867265348295896
AC_32	AC	Lingo2	Lingo2	0.4706497112953185
AC_32	AC	L3mbtl4	L3mbtl4	0.4384530006094308
AC_32	AC	Sorcs3	Sorcs3	0.4073408208960772
AC_32	AC	Tfap2b	Tfap2b	0.3992238708667925
AC_32	AC	Kcna6	Kcna6	0.39898165016925885
AC_32	AC	Rbm20	Rbm20	0.3718432641184969
AC_32	AC	AI593442	AI593442	0.3480496101578339
AC_32	AC	Kcnip1	Kcnip1	0.3476498360034934
AC_32	AC	Pcdh9	Pcdh9	0.34190710457408297
AC_32	AC	Ncam2	Ncam2	0.3141632739655935
AC_32	AC	Nbl1	Nbl1	0.3129668413285537
AC_32	AC	Slc24a3	Slc24a3	0.31101854915423716
AC_32	AC	Zeb2	Zeb2	0.3043946289052402
AC_32	AC	Astn2	Astn2	0.29527235347012054
AC_32	AC	mt-Nd1	mt-Nd1	-0.58213878
AC_32	AC	Inpp4b	Inpp4b	-0.498814265
AC_32	AC	Prkg1	Prkg1	-0.41722856
AC_32	AC	Nrg3	Nrg3	-0.389862251
AC_32	AC	Kcnip4	Kcnip4	-0.383111425
AC_32	AC	Lrrc4c	Lrrc4c	-0.381762769
AC_32	AC	Gabrg3	Gabrg3	-0.37453196
AC_32	AC	Anks1b	Anks1b	-0.3631972
AC_32	AC	Calb2	Calb2	-0.353553588
AC_32	AC	Tenm2	Tenm2	-0.335225953
AC_32	AC	Ptn	Ptn	-0.323081982
AC_32	AC	Actb	Actb	-0.307148897
AC_32	AC	Pcdh17	Pcdh17	-0.301752813
AC_32	AC	Unc13c	Unc13c	-0.295519882
AC_32	AC	Car2	Car2	-0.281826906
AC_32	AC	Robo1	Robo1	-0.279240003
AC_32	AC	Aldoc	Aldoc	-0.272746987
AC_32	AC	Tenm1	Tenm1	-0.270233495
AC_32	AC	Pde3a	Pde3a	-0.269936546
AC_32	AC	Rasal2	Rasal2	-0.264054134
AC_33	AC	Tafa1	Tafa1	0.45547351733186914
AC_33	AC	Rbfox1	Rbfox1	0.3632618403401588
AC_33	AC	Lamp5	Lamp5	0.34564158850590865
AC_33	AC	Spock1	Spock1	0.27392527746077544
AC_33	AC	Asic2	Asic2	0.25439650750649023
AC_33	AC	Alk	Alk	0.2519140033351432
AC_33	AC	Efna5	Efna5	0.2512007504383961
AC_33	AC	Gabrg3	Gabrg3	0.2483099867871178
AC_33	AC	Tfap2b	Tfap2b	0.24816128448599206
AC_33	AC	Mast4	Mast4	0.23904597095273483
AC_33	AC	Csmd1	Csmd1	0.22405474962876365
AC_33	AC	Gm11418	Gm11418	0.21429122886281007
AC_33	AC	Grid2	Grid2	0.20538058751366572
AC_33	AC	Spon1	Spon1	0.1953778652408703
AC_33	AC	Sorcs3	Sorcs3	0.19476531400161995
AC_33	AC	Kctd8	Kctd8	0.19433873254023237
AC_33	AC	Necab1	Necab1	0.19102260584036868
AC_33	AC	Pde1a	Pde1a	0.1841057291543345
AC_33	AC	Kirrel3	Kirrel3	0.1763032684790704
AC_33	AC	Frmpd4	Frmpd4	0.1748714635557476
AC_33	AC	mt-Nd1	mt-Nd1	-0.41753642
AC_33	AC	Tenm2	Tenm2	-0.355463579
AC_33	AC	Bc1	Bc1	-0.319209485
AC_33	AC	Actb	Actb	-0.281952239
AC_33	AC	Mgat4c	Mgat4c	-0.281209643
AC_33	AC	Calb2	Calb2	-0.274964329
AC_33	AC	Zfp804a	Zfp804a	-0.265644473
AC_33	AC	Kcnip4	Kcnip4	-0.258794755
AC_33	AC	Ftl1	Ftl1	-0.245649087
AC_33	AC	Trpm3	Trpm3	-0.235436086
AC_33	AC	Tmsb10	Tmsb10	-0.224981049
AC_33	AC	Cntn4	Cntn4	-0.210883244
AC_33	AC	Hs6st3	Hs6st3	-0.2003778
AC_33	AC	Dlgap1	Dlgap1	-0.200231875
AC_33	AC	Ptprt	Ptprt	-0.197991115
AC_33	AC	Thy1	Thy1	-0.194283025
AC_33	AC	Ncam2	Ncam2	-0.19055293
AC_33	AC	Fstl5	Fstl5	-0.187318797
AC_33	AC	Unc5d	Unc5d	-0.184783549
AC_33	AC	Dscam	Dscam	-0.184184273
AC_34	AC	Pcdh7	Pcdh7	0.4634700208894009
AC_34	AC	Npy	Npy	0.46123975030292663
AC_34	AC	Rbfox1	Rbfox1	0.3417058978219984
AC_34	AC	Cbln2	Cbln2	0.32186690077062796
AC_34	AC	Cdkn1c	Cdkn1c	0.29247455385741283
AC_34	AC	Cdh20	Cdh20	0.26289775497105866
AC_34	AC	C1ql1	C1ql1	0.2595255326391741
AC_34	AC	Serpine2	Serpine2	0.2459356077170586
AC_34	AC	Csmd1	Csmd1	0.2401282908463798
AC_34	AC	Ralyl	Ralyl	0.218270297
AC_34	AC	Kirrel3	Kirrel3	0.19824713483608272
AC_34	AC	Pcp4	Pcp4	0.18032715835468746
AC_34	AC	Nav3	Nav3	0.16844452973714472
AC_34	AC	Sox5	Sox5	0.16827156554020578
AC_34	AC	Phactr1	Phactr1	0.1647396575305847
AC_34	AC	Pcdh15	Pcdh15	0.15673660447294663
AC_34	AC	Stxbp6	Stxbp6	0.15306189308232088
AC_34	AC	C1ql2	C1ql2	0.14247689852494447
AC_34	AC	Cntn4	Cntn4	0.14111677442685885
AC_34	AC	Grin2a	Grin2a	0.13649184828780178
AC_34	AC	mt-Nd1	mt-Nd1	-0.377087414
AC_34	AC	Tmsb4x	Tmsb4x	-0.369134228
AC_34	AC	Synpr	Synpr	-0.301018742
AC_34	AC	Bc1	Bc1	-0.29338682
AC_34	AC	Cntnap2	Cntnap2	-0.287405337
AC_34	AC	Tmsb10	Tmsb10	-0.263439196
AC_34	AC	Robo1	Robo1	-0.258151493
AC_34	AC	Kcnip4	Kcnip4	-0.233469576
AC_34	AC	Lrrc4c	Lrrc4c	-0.222639171
AC_34	AC	Calb2	Calb2	-0.207688521
AC_34	AC	Prkg1	Prkg1	-0.197411617
AC_34	AC	Car2	Car2	-0.195344285
AC_34	AC	Tenm2	Tenm2	-0.191903488
AC_34	AC	Tfap2b	Tfap2b	-0.186737743
AC_34	AC	Atp2b1	Atp2b1	-0.1866942
AC_34	AC	Mgat4c	Mgat4c	-0.184989637
AC_34	AC	Ldhb	Ldhb	-0.180479179
AC_34	AC	Lrp1b	Lrp1b	-0.180425851
AC_34	AC	Grm7	Grm7	-0.177775582
AC_34	AC	Grm8	Grm8	-0.176009251
AC_35	AC	Sgcz	Sgcz	0.6325058023079122
AC_35	AC	Car3	Car3	0.3968790820673529
AC_35	AC	A930001A20Rik	A930001A20Rik	0.36796203311159126
AC_35	AC	Ralyl	Ralyl	0.3647911881368245
AC_35	AC	Opcml	Opcml	0.3363306929925333
AC_35	AC	Ppp1r17	Ppp1r17	0.2984600403380276
AC_35	AC	Adamtsl1	Adamtsl1	0.29453972461828903
AC_35	AC	Trhde	Trhde	0.2688386800062998
AC_35	AC	Penk	Penk	0.20749713318523907
AC_35	AC	Glra3	Glra3	0.1990763263676982
AC_35	AC	Kirrel3	Kirrel3	0.19345338317778454
AC_35	AC	Brinp3	Brinp3	0.18746804677983475
AC_35	AC	Igfbp4	Igfbp4	0.17837337564240086
AC_35	AC	Hpgd	Hpgd	0.16630000226546368
AC_35	AC	Grm7	Grm7	0.16027807560165291
AC_35	AC	Pcdh17	Pcdh17	0.1427000485440213
AC_35	AC	Ghr	Ghr	0.14173250829400227
AC_35	AC	Cdh6	Cdh6	0.13451495444332368
AC_35	AC	Kctd8	Kctd8	0.13004380685990335
AC_35	AC	Nell1	Nell1	0.12754727538498345
AC_35	AC	Kcnip4	Kcnip4	-0.419464306
AC_35	AC	mt-Nd1	mt-Nd1	-0.350451432
AC_35	AC	Tmsb4x	Tmsb4x	-0.263726328
AC_35	AC	Bc1	Bc1	-0.235888768
AC_35	AC	Mgat4c	Mgat4c	-0.193957999
AC_35	AC	Sorcs1	Sorcs1	-0.184604456
AC_35	AC	Nrg1_ENSMUSG00000062991	Nrg1_ENSMUSG00000062991	-0.183072604
AC_35	AC	Ftl1	Ftl1	-0.181515764
AC_35	AC	Mt1	Mt1	-0.178205177
AC_35	AC	Actb	Actb	-0.178155021
AC_35	AC	Spock3	Spock3	-0.166248679
AC_35	AC	Slc24a3	Slc24a3	-0.160156028
AC_35	AC	Calb2	Calb2	-0.157400716
AC_35	AC	Gng13	Gng13	-0.156325125
AC_35	AC	Lrrtm4	Lrrtm4	-0.153661949
AC_35	AC	Kcnh7	Kcnh7	-0.149914149
AC_35	AC	Uba52	Uba52	-0.146013042
AC_35	AC	Pcp2	Pcp2	-0.145010763
AC_35	AC	Gnb1	Gnb1	-0.143369453
AC_35	AC	Lhfp	Lhfp	-0.143140182
AC_36	AC	Col25a1	Col25a1	0.4646680123168602
AC_36	AC	Kcnip4	Kcnip4	0.37892123764208746
AC_36	AC	Tafa1	Tafa1	0.3766412261063561
AC_36	AC	Tac1	Tac1	0.33148647
AC_36	AC	Mgat4c	Mgat4c	0.2982666510895828
AC_36	AC	Igfbp7	Igfbp7	0.2663528333589229
AC_36	AC	Nkain3	Nkain3	0.26451614218672426
AC_36	AC	Lrrtm4	Lrrtm4	0.2626251856057611
AC_36	AC	Spock3	Spock3	0.25170955641464793
AC_36	AC	Grin2b	Grin2b	0.24770532282396546
AC_36	AC	Brinp3	Brinp3	0.24589827600951406
AC_36	AC	Galntl6	Galntl6	0.23501874156192454
AC_36	AC	Calb2	Calb2	0.22283888853300912
AC_36	AC	Erbb4	Erbb4	0.22217925428958882
AC_36	AC	Atrnl1	Atrnl1	0.21737553943752194
AC_36	AC	Dmd	Dmd	0.2079495060942844
AC_36	AC	Hmcn1	Hmcn1	0.1985026995628339
AC_36	AC	D030068K23Rik	D030068K23Rik	0.19631944971136886
AC_36	AC	Pcdh7	Pcdh7	0.19506620865626847
AC_36	AC	Htr2c	Htr2c	0.17900629649770475
AC_36	AC	mt-Nd1	mt-Nd1	-0.426037418
AC_36	AC	Tenm2	Tenm2	-0.369354159
AC_36	AC	Lingo2	Lingo2	-0.306085648
AC_36	AC	Bc1	Bc1	-0.277115184
AC_36	AC	Actb	Actb	-0.277099875
AC_36	AC	Rbfox1	Rbfox1	-0.276789267
AC_36	AC	Grm8	Grm8	-0.259299247
AC_36	AC	Tmsb10	Tmsb10	-0.258909071
AC_36	AC	Ebf1	Ebf1	-0.256005523
AC_36	AC	Ftl1	Ftl1	-0.253288607
AC_36	AC	Kirrel3	Kirrel3	-0.241858328
AC_36	AC	Stmn1	Stmn1	-0.225414376
AC_36	AC	Uchl1	Uchl1	-0.222181696
AC_36	AC	Zfp804a	Zfp804a	-0.219252065
AC_36	AC	Nckap5	Nckap5	-0.207209468
AC_36	AC	Sphkap	Sphkap	-0.206200129
AC_36	AC	Sncg	Sncg	-0.206150104
AC_36	AC	Car2	Car2	-0.204814984
AC_36	AC	Gnb1	Gnb1	-0.19965809
AC_36	AC	Tenm3	Tenm3	-0.198282479
AC_37	AC	Nnat	Nnat	0.5354468465977879
AC_37	AC	Hs6st3	Hs6st3	0.48681918330400215
AC_37	AC	Reln	Reln	0.3937908929853723
AC_37	AC	Gabrb1	Gabrb1	0.37688220715567816
AC_37	AC	Robo1	Robo1	0.3429595086495628
AC_37	AC	Sema6a	Sema6a	0.31479062777726363
AC_37	AC	Kcnip1	Kcnip1	0.25282369293320006
AC_37	AC	Adcy8	Adcy8	0.24417112705215327
AC_37	AC	Kirrel3	Kirrel3	0.23497539722818928
AC_37	AC	Plcb1	Plcb1	0.23314139254592514
AC_37	AC	Nr4a2	Nr4a2	0.22912377064738254
AC_37	AC	Efna5	Efna5	0.22785894832268125
AC_37	AC	Tshz2	Tshz2	0.22654079820971135
AC_37	AC	Mgat4c	Mgat4c	0.20891154638886558
AC_37	AC	Dab1	Dab1	0.18636940636785254
AC_37	AC	Plcxd3	Plcxd3	0.18271459423250813
AC_37	AC	Chrm3	Chrm3	0.1794516598163448
AC_37	AC	Gria3	Gria3	0.17934309400719645
AC_37	AC	Mast4	Mast4	0.1793187739708552
AC_37	AC	Lmo4	Lmo4	0.17347285594306167
AC_37	AC	mt-Nd1	mt-Nd1	-0.506391496
AC_37	AC	Kcnip4	Kcnip4	-0.399562413
AC_37	AC	Bc1	Bc1	-0.366805436
AC_37	AC	Lingo2	Lingo2	-0.346832727
AC_37	AC	Rbfox1	Rbfox1	-0.316692261
AC_37	AC	Actb	Actb	-0.292411712
AC_37	AC	Tfap2b	Tfap2b	-0.287003041
AC_37	AC	Atp2b1	Atp2b1	-0.278015708
AC_37	AC	Ftl1	Ftl1	-0.274543085
AC_37	AC	C1ql1	C1ql1	-0.268262649
AC_37	AC	Grm7	Grm7	-0.261089857
AC_37	AC	Calb2	Calb2	-0.258325618
AC_37	AC	Car2	Car2	-0.23301932
AC_37	AC	Cntn4	Cntn4	-0.225383486
AC_37	AC	Uba52	Uba52	-0.219917779
AC_37	AC	Bsg	Bsg	-0.214087268
AC_37	AC	Tmsb10	Tmsb10	-0.20955755
AC_37	AC	Cst3	Cst3	-0.207544085
AC_37	AC	Cartpt	Cartpt	-0.203560632
AC_37	AC	Sorcs1	Sorcs1	-0.202075787
AC_38	AC	Erbb4	Erbb4	0.5836840157745483
AC_38	AC	Pcp4	Pcp4	0.47305358
AC_38	AC	Mgat4c	Mgat4c	0.3843628083748228
AC_38	AC	Pcdh17	Pcdh17	0.3763796531039958
AC_38	AC	Kcnd2	Kcnd2	0.3685739633682429
AC_38	AC	Sorcs1	Sorcs1	0.32908749349620436
AC_38	AC	Kcnip1	Kcnip1	0.3121155844010066
AC_38	AC	Rgs5	Rgs5	0.26739896733822394
AC_38	AC	Lrrtm3	Lrrtm3	0.24831842920250333
AC_38	AC	Id4	Id4	0.2435162241600757
AC_38	AC	Chrm2	Chrm2	0.23159405821243068
AC_38	AC	Frmd5	Frmd5	0.23093442978327897
AC_38	AC	Pcdh7	Pcdh7	0.21471460816297472
AC_38	AC	Ptprt	Ptprt	0.2047644709938654
AC_38	AC	Gfra1	Gfra1	0.19357752731886915
AC_38	AC	Car8	Car8	0.18587470617576152
AC_38	AC	Ncam2	Ncam2	0.1742663869033149
AC_38	AC	Plcb1	Plcb1	0.17162051956301455
AC_38	AC	Kcnip2	Kcnip2	0.17091570407123952
AC_38	AC	Meis2	Meis2	0.16245133249312102
AC_38	AC	Kcnip4	Kcnip4	-0.422959384
AC_38	AC	mt-Nd1	mt-Nd1	-0.420270073
AC_38	AC	Tmsb4x	Tmsb4x	-0.306707488
AC_38	AC	Prkg1	Prkg1	-0.290487193
AC_38	AC	Stmn1	Stmn1	-0.278476987
AC_38	AC	Calb2	Calb2	-0.273433514
AC_38	AC	Ftl1	Ftl1	-0.232930418
AC_38	AC	Grm8	Grm8	-0.226575339
AC_38	AC	Lhfp	Lhfp	-0.219050182
AC_38	AC	Nckap5	Nckap5	-0.217983522
AC_38	AC	Slit2	Slit2	-0.21451025
AC_38	AC	Cst3	Cst3	-0.213600814
AC_38	AC	Actb	Actb	-0.213599634
AC_38	AC	Bsg	Bsg	-0.208847906
AC_38	AC	Rbfox1	Rbfox1	-0.207459164
AC_38	AC	Cd81	Cd81	-0.20175471
AC_38	AC	Robo1	Robo1	-0.199226095
AC_38	AC	Car2	Car2	-0.193917349
AC_38	AC	Bc1	Bc1	-0.191446302
AC_38	AC	Sphkap	Sphkap	-0.181795842
AC_39	AC	Nkain3	Nkain3	0.42093109297451803
AC_39	AC	Nrg1_ENSMUSG00000062991	Nrg1_ENSMUSG00000062991	0.40588255895869774
AC_39	AC	Lrrtm4	Lrrtm4	0.3559031710812468
AC_39	AC	Stmn2	Stmn2	0.30333347734945293
AC_39	AC	Pcdh9	Pcdh9	0.30034899254709874
AC_39	AC	Sdk1	Sdk1	0.27857639056011724
AC_39	AC	Spock1	Spock1	0.2758186391103539
AC_39	AC	Npnt	Npnt	0.2748009522537411
AC_39	AC	Cdh20	Cdh20	0.2524233846749807
AC_39	AC	Coch	Coch	0.25170914865006433
AC_39	AC	Gad2	Gad2	0.2447913966219145
AC_39	AC	Zfp804a	Zfp804a	0.23568579343573623
AC_39	AC	Stxbp6	Stxbp6	0.2311159591731098
AC_39	AC	Slc32a1	Slc32a1	0.22531509135588929
AC_39	AC	Epha3	Epha3	0.21926652188544202
AC_39	AC	Esrrg	Esrrg	0.20067456881192364
AC_39	AC	C1ql1	C1ql1	0.19830744589293578
AC_39	AC	Galntl6	Galntl6	0.19675469175837929
AC_39	AC	Pcdh7	Pcdh7	0.18425478
AC_39	AC	Shisa8	Shisa8	0.1824523340869573
AC_39	AC	Bc1	Bc1	-0.396744367
AC_39	AC	Tenm2	Tenm2	-0.374892867
AC_39	AC	Kcnip4	Kcnip4	-0.372246106
AC_39	AC	mt-Nd1	mt-Nd1	-0.364729631
AC_39	AC	Trpm3	Trpm3	-0.32200532
AC_39	AC	Calb2	Calb2	-0.290164461
AC_39	AC	Mgat4c	Mgat4c	-0.283914864
AC_39	AC	Cntn4	Cntn4	-0.253692212
AC_39	AC	Car2	Car2	-0.246122601
AC_39	AC	Phactr1	Phactr1	-0.242218574
AC_39	AC	Uba52	Uba52	-0.240864833
AC_39	AC	Pcp4	Pcp4	-0.237953396
AC_39	AC	Unc5d	Unc5d	-0.236604827
AC_39	AC	Pax6	Pax6	-0.230124453
AC_39	AC	Tmsb4x	Tmsb4x	-0.216285463
AC_39	AC	Lrp1b	Lrp1b	-0.21435146
AC_39	AC	Tmsb10	Tmsb10	-0.211540804
AC_39	AC	Hmgn1	Hmgn1	-0.203881647
AC_39	AC	Grm7	Grm7	-0.197678068
AC_39	AC	Gng13	Gng13	-0.194610406
AC_4	AC	Hs6st3	Hs6st3	0.4691289589133631
