Gene,Cell,Subclass,Ensembl,Gene,Coefficient
Pcdh15,AC,AC_45,ENSMUSG00000052613,Pcdh15,0.2644488982107604
Fat3,AC,AC_45,ENSMUSG00000074505,Fat3,0.1777362737569545
Kirrel3,AC,AC_45,ENSMUSG00000032036,Kirrel3,0.2760251444079543
Dmd,AC,AC_45,ENSMUSG00000045103,Dmd,0.2767820418348716
Tmsb4x,AC,AC_45,ENSMUSG00000049775,Tmsb4x,0.1830656232457292
Kcnh7,AC,AC_46,ENSMUSG00000059742,Kcnh7,0.1901897984952791
Filip1l,AC,AC_46,ENSMUSG00000043336,Filip1l,0.2483920123631782
Fstl4,AC,AC_46,ENSMUSG00000036264,Fstl4,0.1854326484256836
Pcdh17,AC,AC_46,ENSMUSG00000035566,Pcdh17,0.1984044938443265
C1ql2,AC,AC_46,ENSMUSG00000036907,C1ql2,0.1720934582269097
Sdk1,AC,AC_46,ENSMUSG00000039683,Sdk1,0.1463043525833767
Dlg2,AC,AC_46,ENSMUSG00000052572,Dlg2,0.1470400441582442
C1ql1,AC,AC_46,ENSMUSG00000045532,C1ql1,0.318150448081236
Mgat4c,AC,AC_46,ENSMUSG00000019888,Mgat4c,0.1489162214827294
Ank3,AC,AC_46,ENSMUSG00000069601,Ank3,0.151767155234598
Rbfox1,AC,AC_46,ENSMUSG00000008658,Rbfox1,0.2750172891161523
Zfp804a,AC,AC_46,ENSMUSG00000070866,Zfp804a,0.190898516900344
Cntn5,AC,AC_46,ENSMUSG00000039488,Cntn5,0.3442407415379536
Nefl,AC,AC_46,ENSMUSG00000022055,Nefl,0.2039097475357535
Lrrc4c,AC,AC_47,ENSMUSG00000050587,Lrrc4c,0.2164632327071407
Tfap2b,AC,AC_47,ENSMUSG00000025927,Tfap2b,0.175929387503857
Six3,AC,AC_47,ENSMUSG00000038805,Six3,0.1600020353924308
Cngb3,AC,AC_47,ENSMUSG00000056494,Cngb3,0.248702275202528
Tac2,AC,AC_47,ENSMUSG00000025400,Tac2,0.3038401169897396
Csmd3,AC,AC_47,ENSMUSG00000022311,Csmd3,0.2340117863166497
Lrrtm4,AC,AC_47,ENSMUSG00000052581,Lrrtm4,0.4342761805914976
Lingo2,AC,AC_47,ENSMUSG00000045083,Lingo2,0.1717913477087203
Pcp4,AC,AC_47,ENSMUSG00000090223,Pcp4,0.3959038435636567
Gucy1a1,AC,AC_47,ENSMUSG00000033910,Gucy1a1,0.1913477815407491
Galnt13,AC,AC_47,ENSMUSG00000060988,Galnt13,0.1980985734248867
Runx1t1,AC,AC_47,ENSMUSG00000006586,Runx1t1,0.1931793266820053
Nrcam,AC,AC_47,ENSMUSG00000020598,Nrcam,0.2320205366730617
Slit2,AC,AC_47,ENSMUSG00000031558,Slit2,0.3349676645375239
Cbln2,AC,AC_47,ENSMUSG00000024647,Cbln2,0.2523526490582881
Grm7,AC,AC_47,ENSMUSG00000056755,Grm7,0.2340653438111023
Sdk1,AC,AC_48,ENSMUSG00000039683,Sdk1,0.1622555401221925
Bmerb1,AC,AC_48,ENSMUSG00000044117,Bmerb1,0.1472525861247743
Tac2,AC,AC_48,ENSMUSG00000025400,Tac2,0.5089486010813811
Elavl2,AC,AC_48,ENSMUSG00000008489,Elavl2,0.2615316302530244
C1ql2,AC,AC_48,ENSMUSG00000036907,C1ql2,0.1442260729606705
Lrrc4c,AC,AC_48,ENSMUSG00000050587,Lrrc4c,0.2575969677428164
Oxr1,AC,AC_48,ENSMUSG00000022307,Oxr1,0.1633668063420403
C1ql1,AC,AC_48,ENSMUSG00000045532,C1ql1,0.2260980745360534
Nrg1_ENSMUSG00000062991,AC,AC_48,ENSMUSG00000062991,Nrg1_ENSMUSG00000062991,0.1503272096572183
Tmsb10,AC,AC_48,ENSMUSG00000079523,Tmsb10,0.1462345967960735
Cplx2,AC,AC_48,ENSMUSG00000025867,Cplx2,0.1494974099082089
Stmn2,AC,AC_48,ENSMUSG00000027500,Stmn2,0.2074936793201518
Lrp1b,AC,AC_48,ENSMUSG00000049252,Lrp1b,0.308835410676911
Sorcs1,AC,AC_48,ENSMUSG00000043531,Sorcs1,0.2057462273268827
6330403K07Rik,AC,AC_48,ENSMUSG00000018451,6330403K07Rik,0.1836238690416429
Grid2,AC,AC_48,ENSMUSG00000071424,Grid2,0.2255222342453272
Cxcl14,AC,AC_48,ENSMUSG00000021508,Cxcl14,0.184559208294359
Zfp804b,AC,AC_49,ENSMUSG00000092094,Zfp804b,0.2564769396720793
Otx2os1,AC,AC_49,ENSMUSG00000098682,Otx2os1,0.1787501234931758
Pcdh17,AC,AC_49,ENSMUSG00000035566,Pcdh17,0.1713194994156126
Shisa8,AC,AC_49,ENSMUSG00000096883,Shisa8,0.2177387692423461
Lingo2,AC,AC_49,ENSMUSG00000045083,Lingo2,0.1464728841946677
Zfhx3,AC,AC_49,ENSMUSG00000038872,Zfhx3,0.1876386328769815
Erbb4,AC,AC_49,ENSMUSG00000062209,Erbb4,0.1312741581648594
Gria1,AC,AC_49,ENSMUSG00000020524,Gria1,0.1373769925233498
Zfp385b,AC,AC_49,ENSMUSG00000027016,Zfp385b,0.1695650821716395
Esrrg,AC,AC_49,ENSMUSG00000026610,Esrrg,0.2155224139181691
Slc6a11,AC,AC_49,ENSMUSG00000030307,Slc6a11,0.142766135376653
Epha3,AC,AC_49,ENSMUSG00000052504,Epha3,0.1314105070404657
Phlda1,AC,AC_49,ENSMUSG00000020205,Phlda1,0.187238374715464
Cdh20,AC,AC_49,ENSMUSG00000050840,Cdh20,0.1753109599005903
Vgf,AC,AC_49,ENSMUSG00000037428,Vgf,0.1747585108892928
C1ql2,AC,AC_5,ENSMUSG00000036907,C1ql2,0.334203335256646
Hpgd,AC,AC_5,ENSMUSG00000031613,Hpgd,0.2950612619035049
Tenm3,AC,AC_5,ENSMUSG00000031561,Tenm3,0.2417288945960527
Ptprm,AC,AC_5,ENSMUSG00000033278,Ptprm,0.2042832506355111
Kcnip4,AC,AC_5,ENSMUSG00000029088,Kcnip4,0.3144834237564939
Gucy1a1,AC,AC_5,ENSMUSG00000033910,Gucy1a1,0.2288522522632665
Kcnip1,AC,AC_5,ENSMUSG00000053519,Kcnip1,0.2113247298468501
Celf4,AC,AC_5,ENSMUSG00000024268,Celf4,0.2022893469466322
Tafa1,AC,AC_5,ENSMUSG00000059187,Tafa1,0.2342442744859783
Lingo2,AC,AC_5,ENSMUSG00000045083,Lingo2,0.3305869213508091
Pantr1,AC,AC_5,ENSMUSG00000060424,Pantr1,0.3313288027238585
Dkk3,AC,AC_5,ENSMUSG00000030772,Dkk3,0.387818661404186
Gad1,AC,AC_5,ENSMUSG00000070880,Gad1,0.2340994347157816
Pcdh9,AC,AC_5,ENSMUSG00000055421,Pcdh9,0.3482251011206108
Pcp4,AC,AC_5,ENSMUSG00000090223,Pcp4,0.5821693632915473
Nckap5,AC,AC_5,ENSMUSG00000049690,Nckap5,0.2986444127674293
Six3,AC,AC_5,ENSMUSG00000038805,Six3,0.2204491890366626
Nrsn1,AC,AC_50,ENSMUSG00000048978,Nrsn1,0.1896063995849873
Galntl6,AC,AC_50,ENSMUSG00000096914,Galntl6,0.2538952948571646
Dcc,AC,AC_50,ENSMUSG00000060534,Dcc,0.1553709077439281
Cntnap5a,AC,AC_50,ENSMUSG00000070695,Cntnap5a,0.2019982851920622
Impact,AC,AC_50,ENSMUSG00000024423,Impact,0.1406509749973524
Ldb2,AC,AC_50,ENSMUSG00000039706,Ldb2,0.274613737215799
Zfhx3,AC,AC_50,ENSMUSG00000038872,Zfhx3,0.16294216369519
C1ql1,AC,AC_50,ENSMUSG00000045532,C1ql1,0.1775894085165697
Unc5c,AC,AC_50,ENSMUSG00000059921,Unc5c,0.1938195569011233
Nav2,AC,AC_50,ENSMUSG00000052512,Nav2,0.2291265063999401
Erbb4,AC,AC_50,ENSMUSG00000062209,Erbb4,0.3348191824187845
Lingo2,AC,AC_50,ENSMUSG00000045083,Lingo2,0.2460114520554451
App,AC,AC_50,ENSMUSG00000022892,App,0.1620395923296236
Plcb1,AC,AC_50,ENSMUSG00000051177,Plcb1,0.1691352754909144
C1ql3,AC,AC_50,ENSMUSG00000049630,C1ql3,0.3347620636028716
Adarb2,AC,AC_50,ENSMUSG00000052551,Adarb2,0.4031058893368845
Ptprk,AC,AC_50,ENSMUSG00000019889,Ptprk,0.208755653410017
Tenm2,AC,AC_51,ENSMUSG00000049336,Tenm2,0.1210067348532886
Pcdh17,AC,AC_51,ENSMUSG00000035566,Pcdh17,0.1755633403532188
Sdc2,AC,AC_51,ENSMUSG00000022261,Sdc2,0.1813099982880042
6430548M08Rik,AC,AC_51,ENSMUSG00000031824,6430548M08Rik,0.1426588724133001
Gabra2,AC,AC_51,ENSMUSG00000000560,Gabra2,0.1361412321382249
Ntm,AC,AC_51,ENSMUSG00000059974,Ntm,0.1393921158822301
Hcn1,AC,AC_51,ENSMUSG00000021730,Hcn1,0.2422291053754007
Adamtsl1,AC,AC_51,ENSMUSG00000066113,Adamtsl1,0.1836103821779321
Nnat,AC,AC_51,ENSMUSG00000067786,Nnat,0.2818357493410257
Zfhx3,AC,AC_51,ENSMUSG00000038872,Zfhx3,0.1243652355888187
Ralyl,AC,AC_51,ENSMUSG00000039717,Ralyl,0.1386957675265291
Rnf220,AC,AC_51,ENSMUSG00000028677,Rnf220,0.1570187865113438
Tenm4,AC,AC_51,ENSMUSG00000048078,Tenm4,0.123322434893481
Necab2,AC,AC_51,ENSMUSG00000031837,Necab2,0.1533528842380132
Lrp1b,AC,AC_51,ENSMUSG00000049252,Lrp1b,0.1411942894349887
Pcp4,AC,AC_51,ENSMUSG00000090223,Pcp4,0.1494493989852613
Gap43,AC,AC_52,ENSMUSG00000047261,Gap43,0.1165733651265275
Galntl6,AC,AC_52,ENSMUSG00000096914,Galntl6,0.3168565178974668
Stxbp6,AC,AC_52,ENSMUSG00000046314,Stxbp6,0.1421701557600513
Cngb3,AC,AC_52,ENSMUSG00000056494,Cngb3,0.1234992952126418
Stmn2,AC,AC_52,ENSMUSG00000027500,Stmn2,0.1299277050851131
C1ql3,AC,AC_52,ENSMUSG00000049630,C1ql3,0.2434762673755682
Zfhx3,AC,AC_52,ENSMUSG00000038872,Zfhx3,0.1663972337420878
Lrfn5,AC,AC_52,ENSMUSG00000035653,Lrfn5,0.1749222579216017
Nos1,AC,AC_52,ENSMUSG00000029361,Nos1,0.2242584470416688
Elavl2,AC,AC_52,ENSMUSG00000008489,Elavl2,0.1966977157045874
Cntnap5b,AC,AC_52,ENSMUSG00000067028,Cntnap5b,0.138982008656097
Cacna2d1,AC,AC_52,ENSMUSG00000040118,Cacna2d1,0.161525510366065
Pcp4,AC,AC_52,ENSMUSG00000090223,Pcp4,0.2411440669138712
Opcml,AC,AC_52,ENSMUSG00000062257,Opcml,0.168328620978589
Rbms3,AC,AC_52,ENSMUSG00000039607,Rbms3,0.153562290165096
Calb2,AC,AC_52,ENSMUSG00000003657,Calb2,0.1769864190306231
Olfm3,AC,AC_53,ENSMUSG00000027965,Olfm3,0.0702356700435287
P3h2,AC,AC_53,ENSMUSG00000038168,P3h2,0.0545133935615128
Nrg1_ENSMUSG00000062991,AC,AC_53,ENSMUSG00000062991,Nrg1_ENSMUSG00000062991,0.0635446037788565
Pafah1b1,AC,AC_53,ENSMUSG00000020745,Pafah1b1,0.0463674152411267
Pak5,AC,AC_53,ENSMUSG00000039913,Pak5,0.0515235594732169
Sdk1,AC,AC_53,ENSMUSG00000039683,Sdk1,0.0498890957835334
Robo1,AC,AC_53,ENSMUSG00000022883,Robo1,0.0500817905771423
Prkca,AC,AC_53,ENSMUSG00000050965,Prkca,0.0448193879684437
Esrrg,AC,AC_53,ENSMUSG00000026610,Esrrg,0.0485973369321217
Tfap2b,AC,AC_53,ENSMUSG00000025927,Tfap2b,0.0520333195298254
Kcnma1,AC,AC_53,ENSMUSG00000063142,Kcnma1,0.0532889923963451
Chga,AC,AC_53,ENSMUSG00000021194,Chga,0.0477959187692861
Car2,AC,AC_53,ENSMUSG00000027562,Car2,0.0690982849205245
Igfbp2,AC,AC_53,ENSMUSG00000039323,Igfbp2,0.0574425260734146
Cbln2,AC,AC_53,ENSMUSG00000024647,Cbln2,0.08181393543837
Aldoc,AC,AC_53,ENSMUSG00000017390,Aldoc,0.048968744727831
Ptpro,AC,AC_53,ENSMUSG00000030223,Ptpro,0.0667187585402034
Schip1,AC,AC_54,ENSMUSG00000027777,Schip1,0.1566859499598801
Ctnna2,AC,AC_54,ENSMUSG00000063063,Ctnna2,0.1596336704430826
Fxyd6,AC,AC_54,ENSMUSG00000066705,Fxyd6,0.1792760673272946
Snca,AC,AC_54,ENSMUSG00000025889,Snca,0.1980859609102469
Rmst,AC,AC_54,ENSMUSG00000112117,Rmst,0.139116913602761
Ptgds,AC,AC_54,ENSMUSG00000015090,Ptgds,0.1107522241170549
Bmerb1,AC,AC_54,ENSMUSG00000044117,Bmerb1,0.1056472220226539
Zfp804b,AC,AC_54,ENSMUSG00000092094,Zfp804b,0.1017995843291466
6330403K07Rik,AC,AC_54,ENSMUSG00000018451,6330403K07Rik,0.2218339570327907
Mgat4c,AC,AC_54,ENSMUSG00000019888,Mgat4c,0.1546725086981571
Ntng1,AC,AC_54,ENSMUSG00000059857,Ntng1,0.0968970173079685
Ywhah,AC,AC_54,ENSMUSG00000018965,Ywhah,0.0944724021575225
Ahi1,AC,AC_54,ENSMUSG00000019986,Ahi1,0.1162039686034496
Nap1l5,AC,AC_54,ENSMUSG00000055430,Nap1l5,0.1068702356352016
Cntn5,AC,AC_54,ENSMUSG00000039488,Cntn5,0.1222811908913525
Tac2,AC,AC_54,ENSMUSG00000025400,Tac2,0.1821638786374257
Lingo2,AC,AC_55,ENSMUSG00000045083,Lingo2,0.1706071031161702
Lrrtm4,AC,AC_55,ENSMUSG00000052581,Lrrtm4,0.2065337244972581
Sorcs3,AC,AC_55,ENSMUSG00000063434,Sorcs3,0.1970353848191736
Nnat,AC,AC_55,ENSMUSG00000067786,Nnat,0.1786050839168487
Slc24a3,AC,AC_55,ENSMUSG00000063873,Slc24a3,0.1523614214979687
Lrrc4c,AC,AC_55,ENSMUSG00000050587,Lrrc4c,0.2427111240925461
Pcdh7,AC,AC_55,ENSMUSG00000029108,Pcdh7,0.2629215342195435
Calb2,AC,AC_55,ENSMUSG00000003657,Calb2,0.2351851489959085
Csmd1,AC,AC_55,ENSMUSG00000060924,Csmd1,0.3445402441042674
Ralyl,AC,AC_55,ENSMUSG00000039717,Ralyl,0.1818587948374616
Cbln2,AC,AC_55,ENSMUSG00000024647,Cbln2,0.1933276404209913
Rnf220,AC,AC_55,ENSMUSG00000028677,Rnf220,0.1775886076812217
Glul,AC,AC_55,ENSMUSG00000026473,Glul,0.2068598552871718
Cngb3,AC,AC_55,ENSMUSG00000056494,Cngb3,0.1573682669741951
Cntn3,AC,AC_55,ENSMUSG00000030075,Cntn3,0.2741966487944702
Csmd3,AC,AC_55,ENSMUSG00000022311,Csmd3,0.1963763700407968
Nr4a2,AC,AC_55,ENSMUSG00000026826,Nr4a2,0.1804341310206851
Zfp385b,AC,AC_56,ENSMUSG00000027016,Zfp385b,0.211303086965516
Pcdh9,AC,AC_56,ENSMUSG00000055421,Pcdh9,0.1434269621397129
Otx2os1,AC,AC_56,ENSMUSG00000098682,Otx2os1,0.2937385597494596
Zfp804b,AC,AC_56,ENSMUSG00000092094,Zfp804b,0.4368079229312882
Pantr1,AC,AC_56,ENSMUSG00000060424,Pantr1,0.1466270673085381
Cntn5,AC,AC_56,ENSMUSG00000039488,Cntn5,0.1773976558649
Thsd7a,AC,AC_56,ENSMUSG00000032625,Thsd7a,0.1290230195264003
Kcnd2,AC,AC_56,ENSMUSG00000060882,Kcnd2,0.1301071205637412
Car10,AC,AC_56,ENSMUSG00000056158,Car10,0.2030804858895068
Grid2,AC,AC_56,ENSMUSG00000071424,Grid2,0.1349135913587446
Gabrb3,AC,AC_56,ENSMUSG00000033676,Gabrb3,0.209453388085063
Pcp2,AC,AC_56,ENSMUSG00000004630,Pcp2,0.1959883535142898
Sorcs1,AC,AC_57,ENSMUSG00000043531,Sorcs1,0.2294507349925721
Stmn2,AC,AC_57,ENSMUSG00000027500,Stmn2,0.1265578256757984
Acot7,AC,AC_57,ENSMUSG00000028937,Acot7,0.1118179070136337
Tmeff2,AC,AC_57,ENSMUSG00000026109,Tmeff2,0.2184759891984696
Calb2,AC,AC_57,ENSMUSG00000003657,Calb2,0.1504966537467739
Tafa2,AC,AC_57,ENSMUSG00000044071,Tafa2,0.146663106595154
Pcdh15,AC,AC_57,ENSMUSG00000052613,Pcdh15,0.3249736041413592
Zwint,AC,AC_57,ENSMUSG00000019923,Zwint,0.1139042115822021
Gabrg3,AC,AC_57,ENSMUSG00000055026,Gabrg3,0.1421558305243259
Kirrel3,AC,AC_57,ENSMUSG00000032036,Kirrel3,0.1230523792685475
Fxyd6,AC,AC_57,ENSMUSG00000066705,Fxyd6,0.1112261682218554
Plcb1,AC,AC_57,ENSMUSG00000051177,Plcb1,0.1537186255955871
Serpini1,AC,AC_57,ENSMUSG00000027834,Serpini1,0.1688769430230223
Robo2,AC,AC_57,ENSMUSG00000052516,Robo2,0.1480630556305339
Sgcz,AC,AC_57,ENSMUSG00000039539,Sgcz,0.2473623751042575
Ptprd,AC,AC_58,ENSMUSG00000028399,Ptprd,0.2303279909299191
Ralyl,AC,AC_58,ENSMUSG00000039717,Ralyl,0.2548513103385067
Fgf12,AC,AC_58,ENSMUSG00000022523,Fgf12,0.1737762696449443
Prkg1,AC,AC_58,ENSMUSG00000052920,Prkg1,0.2634212479258556
Adarb2,AC,AC_58,ENSMUSG00000052551,Adarb2,0.2165192016905922
Gpc6,AC,AC_58,ENSMUSG00000058571,Gpc6,0.2540751833400128
Ncam2,AC,AC_58,ENSMUSG00000022762,Ncam2,0.1648761425697925
Pcdh9,AC,AC_58,ENSMUSG00000055421,Pcdh9,0.4441952262845428
Nrg1_ENSMUSG00000062991,AC,AC_58,ENSMUSG00000062991,Nrg1_ENSMUSG00000062991,0.1932732072169752
Galntl6,AC,AC_58,ENSMUSG00000096914,Galntl6,0.5199992003953736
Tafa1,AC,AC_58,ENSMUSG00000059187,Tafa1,0.3202731820543999
Pcdh17,AC,AC_58,ENSMUSG00000035566,Pcdh17,0.2438147066534347
Grm7,AC,AC_58,ENSMUSG00000056755,Grm7,0.1955587146825355
Lrp1b,AC,AC_58,ENSMUSG00000049252,Lrp1b,0.1830084359825846
Cbln2,AC,AC_59,ENSMUSG00000024647,Cbln2,0.1906906790778715
Cngb3,AC,AC_59,ENSMUSG00000056494,Cngb3,0.1498936487467468
Inpp4b,AC,AC_59,ENSMUSG00000037940,Inpp4b,0.1653344076584395
Tenm4,AC,AC_59,ENSMUSG00000048078,Tenm4,0.1650839105176094
Ptprt,AC,AC_59,ENSMUSG00000053141,Ptprt,0.1895539379921205
Ptprm,AC,AC_59,ENSMUSG00000033278,Ptprm,0.2129581706831032
Fxyd6,AC,AC_59,ENSMUSG00000066705,Fxyd6,0.2436113300209437
Rims2,AC,AC_59,ENSMUSG00000037386,Rims2,0.1630487719839192
Dnm3,AC,AC_59,ENSMUSG00000040265,Dnm3,0.1627291918865201
Serpine2,AC,AC_59,ENSMUSG00000026249,Serpine2,0.1608970463405905
Asap1,AC,AC_59,ENSMUSG00000022377,Asap1,0.2012267555368608
Serpini1,AC,AC_59,ENSMUSG00000027834,Serpini1,0.2666774419332949
Unc5d,AC,AC_59,ENSMUSG00000063626,Unc5d,0.196844477016832
Sox5,AC,AC_59,ENSMUSG00000041540,Sox5,0.2929067356513122
Zfhx3,AC,AC_59,ENSMUSG00000038872,Zfhx3,0.1696252295208319
Erbb4,AC,AC_59,ENSMUSG00000062209,Erbb4,0.2035886983998763
Sorcs1,AC,AC_59,ENSMUSG00000043531,Sorcs1,0.2100285145049345
Prkca,AC,AC_6,ENSMUSG00000050965,Prkca,0.2652641760912427
P3h2,AC,AC_6,ENSMUSG00000038168,P3h2,0.1810888089821209
Oxr1,AC,AC_6,ENSMUSG00000022307,Oxr1,0.1827477504557432
Cdh20,AC,AC_6,ENSMUSG00000050840,Cdh20,0.1977337810392038
Olfm3,AC,AC_6,ENSMUSG00000027965,Olfm3,0.3980893744506975
Nav2,AC,AC_6,ENSMUSG00000052512,Nav2,0.1819331023239359
Prkce,AC,AC_6,ENSMUSG00000045038,Prkce,0.1795243554291463
Pde3a,AC,AC_6,ENSMUSG00000041741,Pde3a,0.1842955748833322
Aldoc,AC,AC_6,ENSMUSG00000017390,Aldoc,0.2799292337322364
Arhgef26,AC,AC_6,ENSMUSG00000036885,Arhgef26,0.1869747777493089
Chga,AC,AC_6,ENSMUSG00000021194,Chga,0.2005547428881522
Cbln2,AC,AC_6,ENSMUSG00000024647,Cbln2,0.2726077993346218
Lrrc4c,AC,AC_6,ENSMUSG00000050587,Lrrc4c,0.2102927209805179
Igfbp2,AC,AC_6,ENSMUSG00000039323,Igfbp2,0.3607793359192386
Slc24a2,AC,AC_6,ENSMUSG00000037996,Slc24a2,0.254139851910344
Gabra1,AC,AC_6,ENSMUSG00000010803,Gabra1,0.2398316060336175
Syt7,AC,AC_6,ENSMUSG00000024743,Syt7,0.239543229476393
Robo1,AC,AC_6,ENSMUSG00000022883,Robo1,0.2799691822260619
Gas7,AC,AC_60,ENSMUSG00000033066,Gas7,0.0262256703518493
Cog5,AC,AC_60,ENSMUSG00000035933,Cog5,0.021619991664762
Kctd16,AC,AC_60,ENSMUSG00000051401,Kctd16,0.0198726631908039
Grid2,AC,AC_60,ENSMUSG00000071424,Grid2,0.0205726664831885
Pcdh15,AC,AC_60,ENSMUSG00000052613,Pcdh15,0.0294231908751414
Brinp1,AC,AC_61,ENSMUSG00000028351,Brinp1,0.1918183722573539
Lrrtm4,AC,AC_61,ENSMUSG00000052581,Lrrtm4,0.2815678678817295
Lingo2,AC,AC_61,ENSMUSG00000045083,Lingo2,0.2516141334626022
6330403K07Rik,AC,AC_61,ENSMUSG00000018451,6330403K07Rik,0.1864437059803284
Dlgap2,AC,AC_61,ENSMUSG00000047495,Dlgap2,0.1986160903415358
Stmn2,AC,AC_61,ENSMUSG00000027500,Stmn2,0.22247345427344
Esrrg,AC,AC_61,ENSMUSG00000026610,Esrrg,0.1933606337934434
Epha3,AC,AC_61,ENSMUSG00000052504,Epha3,0.3888090907744712
Filip1l,AC,AC_61,ENSMUSG00000043336,Filip1l,0.23208045873295
Erbb4,AC,AC_61,ENSMUSG00000062209,Erbb4,0.1863921472841623
Zfp804b,AC,AC_61,ENSMUSG00000092094,Zfp804b,0.2581678978227086
Spock1,AC,AC_61,ENSMUSG00000056222,Spock1,0.1910208865208222
Zmat4,AC,AC_61,ENSMUSG00000037492,Zmat4,0.1858179233220578
Cbln2,AC,AC_61,ENSMUSG00000024647,Cbln2,0.2574911757107287
Grid2,AC,AC_61,ENSMUSG00000071424,Grid2,0.2286665189037742
Csmd1,AC,AC_61,ENSMUSG00000060924,Csmd1,0.1931468740599764
Pcdh9,AC,AC_61,ENSMUSG00000055421,Pcdh9,0.285643600711639
Cdh20,AC,AC_61,ENSMUSG00000050840,Cdh20,0.3277994638388165
Pak5,AC,AC_62,ENSMUSG00000039913,Pak5,0.0212406466941746
Gabrg3,AC,AC_62,ENSMUSG00000055026,Gabrg3,0.0263791600554662
Cntn3,AC,AC_62,ENSMUSG00000030075,Cntn3,0.020533323782234
Cpm,AC,AC_62,ENSMUSG00000020183,Cpm,0.0221811170989927
Nnat,AC,AC_62,ENSMUSG00000067786,Nnat,0.0225079945933361
Gabrb1,AC,AC_62,ENSMUSG00000029212,Gabrb1,0.0271735233820662
Phlda1,AC,AC_62,ENSMUSG00000020205,Phlda1,0.0222843566625365
Tac1,AC,AC_63,ENSMUSG00000061762,Tac1,0.0803031604219462
Ahi1,AC,AC_63,ENSMUSG00000019986,Ahi1,0.097205946660751
Cst3,AC,AC_63,ENSMUSG00000027447,Cst3,0.0632209122383116
Fgf14,AC,AC_63,ENSMUSG00000025551,Fgf14,0.0639840052422871
Tac2,AC,AC_63,ENSMUSG00000025400,Tac2,0.1528576881246414
Vgf,AC,AC_63,ENSMUSG00000037428,Vgf,0.0675704458512343
Nav3,AC,AC_63,ENSMUSG00000020181,Nav3,0.0612306260932436
Resp18,AC,AC_63,ENSMUSG00000033061,Resp18,0.1144996148149819
Tenm1,AC,AC_63,ENSMUSG00000016150,Tenm1,0.0789101151238223
Scg2,AC,AC_63,ENSMUSG00000050711,Scg2,0.1383622842372253
Dpp10,AC,AC_63,ENSMUSG00000036815,Dpp10,0.0965031144922056
Schip1,AC,AC_63,ENSMUSG00000027777,Schip1,0.0651635861854386
Cxcl14,AC,AC_7,ENSMUSG00000021508,Cxcl14,0.9071218862260992
Robo1,AC,AC_7,ENSMUSG00000022883,Robo1,0.8139888033094769
Zmat4,AC,AC_7,ENSMUSG00000037492,Zmat4,0.2982563865581951
Tac1,AC,AC_7,ENSMUSG00000061762,Tac1,0.3570292149140309
Sema6a,AC,AC_7,ENSMUSG00000019647,Sema6a,0.3504487472005417
Reln,AC,AC_7,ENSMUSG00000042453,Reln,0.4306281505637744
Il1rapl1,AC,AC_7,ENSMUSG00000052372,Il1rapl1,0.3282319032474323
Chst9,AC,AC_7,ENSMUSG00000047161,Chst9,0.6073584701071777
Mxra7,AC,AC_7,ENSMUSG00000020814,Mxra7,0.4295593261434526
AI593442,AC,AC_7,ENSMUSG00000078307,AI593442,0.3296742663451157
Cntn5,AC,AC_7,ENSMUSG00000039488,Cntn5,0.5153346107470544
Kcnip4,AC,AC_7,ENSMUSG00000029088,Kcnip4,0.8270953042567118
Pcsk2,AC,AC_7,ENSMUSG00000027419,Pcsk2,0.3170744453374355
Pcdh17,AC,AC_7,ENSMUSG00000035566,Pcdh17,0.6805040794417508
Ptprk,AC,AC_7,ENSMUSG00000019889,Ptprk,0.3153232832766885
Pcdh9,AC,AC_7,ENSMUSG00000055421,Pcdh9,0.4245871927204248
Prkg1,AC,AC_7,ENSMUSG00000052920,Prkg1,0.5789932286217357
Ank2,AC,AC_8,ENSMUSG00000032826,Ank2,0.3507046386750899
Sdk1,AC,AC_8,ENSMUSG00000039683,Sdk1,0.330516246961044
Atp2b1,AC,AC_8,ENSMUSG00000019943,Atp2b1,0.2873643511560557
Cdkn1c,AC,AC_8,ENSMUSG00000037664,Cdkn1c,0.2338885745949305
Snap25,AC,AC_8,ENSMUSG00000027273,Snap25,0.2416178360285783
Car2,AC,AC_8,ENSMUSG00000027562,Car2,0.5230430954827309
Ralyl,AC,AC_8,ENSMUSG00000039717,Ralyl,0.2388690715183811
Kcnab1,AC,AC_8,ENSMUSG00000027827,Kcnab1,0.2321701133097107
Chgb,AC,AC_8,ENSMUSG00000027350,Chgb,0.2653160668396357
Cntnap2,AC,AC_8,ENSMUSG00000039419,Cntnap2,0.2752506875259263
Sox5,AC,AC_8,ENSMUSG00000041540,Sox5,0.2303618343282034
Tfap2b,AC,AC_8,ENSMUSG00000025927,Tfap2b,0.2931665588531593
C1ql1,AC,AC_8,ENSMUSG00000045532,C1ql1,0.318516590752893
Tmsb10,AC,AC_8,ENSMUSG00000079523,Tmsb10,0.3848394427367115
Chrm3,AC,AC_8,ENSMUSG00000046159,Chrm3,0.276700720350678
Rnf220,AC,AC_8,ENSMUSG00000028677,Rnf220,0.411987694539201
Unc13c,AC,AC_8,ENSMUSG00000062151,Unc13c,0.5633581746864933
Lrrc4c,AC,AC_8,ENSMUSG00000050587,Lrrc4c,0.3055181868552247
Kirrel3,AC,AC_8,ENSMUSG00000032036,Kirrel3,0.7733675546000535
A930001A20Rik,AC,AC_9,ENSMUSG00000098008,A930001A20Rik,0.264344678241875
