Name	Marker	Curated	Queried	Minor_Coefficient	Major_Name	Major_Coefficient
NOVEL_7	Grin2a		Queried	0.356618156569126	RGC	
NOVEL_7	Kitl		Queried	0.562984032944733	RGC	
NOVEL_7	Lrrc4c		Queried	1.04503094490141	RGC	
NOVEL_7	Marchf1		Queried	0.379750489697667	RGC	
NOVEL_7	Mgat4c		Queried	0.365236888062781	RGC	
NOVEL_7	Necab2		Queried	0.430675145734721	RGC	
NOVEL_7	Pcdh9		Queried	0.696080912252297	RGC	
NOVEL_7	Prph		Queried	0.651576401542126	RGC	
NOVEL_7	Rgs4		Queried	0.439906116685359	RGC	
NOVEL_7	Synpr		Queried	0.880935206975949	RGC	
NOVEL_7	Tagln2	Curated			RGC	
NOVEL_7	Tbx20	Curated	Queried	0.550600558060341	RGC	
NOVEL_7	Tenm3		Queried	0.436953074097857	RGC	
NOVEL_7	Tmeff2		Queried	0.342512258109931	RGC	
NOVEL_7	Unc5d		Queried	0.505169943245277	RGC	
NOVEL_7	Vsnl1		Queried	0.468916379589417	RGC	
NOVEL_8	Cdh18		Queried	0.665765535632	RGC	
NOVEL_8	Cdh6		Queried	0.426702271318407	RGC	
NOVEL_8	Clstn2		Queried	0.469327781189702	RGC	
NOVEL_8	Cntn5		Queried	0.689763019451383	RGC	
NOVEL_8	Ebf1		Queried	0.512541960031126	RGC	
NOVEL_8	Etl4		Queried	0.388306761250109	RGC	
NOVEL_8	Gnas		Queried	0.817916265843745	RGC	
NOVEL_8	Kcnip1		Queried	0.388401929549037	RGC	
NOVEL_8	Kirrel3		Queried	0.655173136736896	RGC	
NOVEL_8	Lrrtm4		Queried	0.632897481334474	RGC	
NOVEL_8	Mast4		Queried	0.417179337215651	RGC	
NOVEL_8	Necab2		Queried	0.395403077675732	RGC	
NOVEL_8	Pcdh9		Queried	0.655294945314192	RGC	
NOVEL_8	Pcsk2		Queried	0.563036613372804	RGC	
NOVEL_8	Prkcq	Curated			RGC	
NOVEL_8	Tac1	Curated	Queried	1.01823537790118	RGC	
NOVEL_8	Tshz2		Queried	0.59304170911897	RGC	
NOVEL_8	Unc5d		Queried	0.461193188349969	RGC	
NT-OODSGC	Alk		Queried	0.63889382455945	RGC	
NT-OODSGC	Cartpt		Queried	1.22661694366988	RGC	
NT-OODSGC	Chrm3		Queried	0.42834388169062	RGC	
NT-OODSGC	Cntn4		Queried	0.50147419047251	RGC	
NT-OODSGC	Cplx1		Queried	0.727783313811279	RGC	
NT-OODSGC	Dab1		Queried	0.554335302214144	RGC	
NT-OODSGC	Fstl5		Queried	0.43620361163852	RGC	
NT-OODSGC	Gabrg3		Queried	0.817636249576005	RGC	
NT-OODSGC	Kcnh7		Queried	0.621009526282929	RGC	
NT-OODSGC	Ncam2		Queried	0.52994263614349	RGC	
NT-OODSGC	Negr1		Queried	0.348847857726251	RGC	
NT-OODSGC	Nell1		Queried	0.389107754011264	RGC	
NT-OODSGC	Olfm1		Queried	0.364548047978044	RGC	
NT-OODSGC	Pcdh9		Queried	0.50449361280899	RGC	
NT-OODSGC	Pcp4		Queried	0.355600334444947	RGC	
NT-OODSGC	Pde1c		Queried	0.518563294739124	RGC	
NT-OODSGC	Plcb1		Queried	0.334439741859701	RGC	
NT-OODSGC	Rgs6		Queried	0.418029431886534	RGC	
NT-OODSGC	Tcf4		Queried	0.421654050722119	RGC	
OODSGC	Cartpt	Curated			RGC	
OODS_CCK_14	Asic2		Queried	0.348640344696811	RGC	
OODS_CCK_14	Cartpt		Queried	1.03414664877288	RGC	
OODS_CCK_14	Cck		Queried	0.497164403851518	RGC	
OODS_CCK_14	Cdh18		Queried	0.418354086008331	RGC	
OODS_CCK_14	Gabrg3		Queried	0.353809697402093	RGC	
OODS_CCK_14	Grm8		Queried	0.314391420870186	RGC	
OODS_CCK_14	Kirrel3		Queried	0.679059161893394	RGC	
OODS_CCK_14	Mgat4c		Queried	0.570763437528144	RGC	
OODS_CCK_14	Ncam2		Queried	0.336363047461696	RGC	
OODS_CCK_14	Nrg1_ensmusg00000062991		Queried	0.573007473291066	RGC	
OODS_CCK_14	Nrxn3		Queried	0.443869935870228	RGC	
OODS_CCK_14	Sema3a		Queried	0.429916933895542	RGC	
OODS_CCK_14	Sorcs1		Queried	0.368740365768478	RGC	
RGC	Cd90	Curated			RGC	
RGC	Ebf1		Queried		RGC	0.711836230010168
RGC	Galntl6		Queried		RGC	0.666481533936804
RGC	Gngt1		Queried		RGC	0.687083008982144
RGC	Hmgn1		Queried		RGC	0.526244930043985
RGC	Il1rapl1		Queried		RGC	0.478193147248311
RGC	Kcnd2		Queried		RGC	0.537694756914797
RGC	Kctd16		Queried		RGC	0.626358027988088
RGC	Nefm		Queried		RGC	0.479863611422507
RGC	Nrn1		Queried		RGC	0.479246348298218
RGC	Pou4f1	Curated			RGC	
RGC	Pou4f2	Curated			RGC	
RGC	Pou4f3	Curated			RGC	
RGC	Rbfox1		Queried		RGC	0.521082676814662
RGC	Rbms3		Queried		RGC	0.761460374989134
RGC	Rbpms	Curated	Queried		RGC	0.999984022126286
RGC	Slc17a6	Curated			RGC	
RGC	Slc7a6	Curated			RGC	
RGC	Stmn2		Queried		RGC	0.474929801992591
RGC	Thy1		Queried		RGC	0.695474786986026
T-RGC	Calb2	Curated			RGC	
T-RGC	Jam2	Curated			RGC	
T-RGC	Pou4f2	Curated			RGC	
T-RGC	Pou4f3	Curated			RGC	
T-RGC	Tbr1	Curated			RGC	
T5-RGC	Tusc5	Curated			RGC	
T5/F-RGC	Foxp2	Curated			RGC	
T5/F-RGC	Tusc5	Curated			RGC	
TBR1-NOVEL	Alcam		Queried	0.405457891014535	RGC	
TBR1-NOVEL	Calb1		Queried	0.533074426079102	RGC	
TBR1-NOVEL	Cdh8		Queried	0.465658765501348	RGC	
TBR1-NOVEL	Cntn5		Queried	0.492349658478739	RGC	
TBR1-NOVEL	Crhbp		Queried	0.647507005290982	RGC	
TBR1-NOVEL	Csmd1		Queried	0.637471556215689	RGC	
TBR1-NOVEL	Gabrb1		Queried	0.38590048204423	RGC	
TBR1-NOVEL	Gm32647		Queried	0.496857673977857	RGC	
TBR1-NOVEL	Lhfpl3		Queried	0.54645558071209	RGC	
TBR1-NOVEL	Mid1		Queried	0.484975431743587	RGC	
TBR1-NOVEL	Osbpl1a		Queried	0.375607171887132	RGC	
TBR1-NOVEL	Pcdh10		Queried	0.440120846531381	RGC	
TBR1-NOVEL	Plpp4	Curated			RGC	
TBR1-NOVEL	Ralyl		Queried	0.710841154808019	RGC	
TBR1-NOVEL	Rprm		Queried	0.394542889881352	RGC	
TBR1-NOVEL	Scg2		Queried	0.545350485483467	RGC	
TBR1-NOVEL	Slc7a11	Curated			RGC	
TBR1-NOVEL	Sorcs3		Queried	0.473413621972194	RGC	
TBR1-S1	Cartpt		Queried	0.596141891659613	RGC	
TBR1-S1	Cntnap5a		Queried	0.525834329511992	RGC	
TBR1-S1	Crhbp		Queried	0.387723184147837	RGC	
TBR1-S1	Csmd1		Queried	0.444013073371768	RGC	
TBR1-S1	Ctxn3		Queried	0.467502119215043	RGC	
TBR1-S1	Dcc		Queried	0.392397520571042	RGC	
TBR1-S1	Fabp5		Queried	0.403753949183312	RGC	
TBR1-S1	Hs3st4		Queried	0.533025808312516	RGC	
TBR1-S1	Inpp4b		Queried	0.609753543657568	RGC	
TBR1-S1	Irx4	Curated			RGC	
TBR1-S1	Kirrel3		Queried	0.54756912129529	RGC	
TBR1-S1	Lrrc4c		Queried	0.822877002608065	RGC	
TBR1-S1	Meis2		Queried	0.827081284836679	RGC	
TBR1-S1	Nrg1_ensmusg00000062991		Queried	0.647329140911444	RGC	
TBR1-S1	Nrgn		Queried	0.782290864773047	RGC	
TBR1-S1	Ntng1		Queried	0.559547748317206	RGC	
TBR1-S1	Pcp4		Queried	0.768100625531958	RGC	
TBR1-S1	Rgs4		Queried	0.391465273803003	RGC	
TBR1-S1	Rprm		Queried	0.517656721968657	RGC	
TBR1-S1	Tbr1	Curated			RGC	
TBR1-S2	Asic2		Queried	0.429295689839534	RGC	
TBR1-S2	Calca	Curated			RGC	
TBR1-S2	Cntn5		Queried	0.566087198201563	RGC	
TBR1-S2	Gabrg3		Queried	0.480663494051299	RGC	
TBR1-S2	Lrrc4c		Queried	0.896865979662187	RGC	
TBR1-S2	Necab2		Queried	0.329654205510846	RGC	
TBR1-S2	Nlgn1		Queried	0.444849108463377	RGC	
TBR1-S2	Pcp4		Queried	0.501200120757718	RGC	
TBR1-S2	Sgcz		Queried	0.672804381194773	RGC	
TBR1-S2	Slc35f1		Queried	0.399057483100895	RGC	
TBR1-S2	Tafa2		Queried	0.359042827987531	RGC	
TBR1-S2	Tbr1	Curated			RGC	
TBR1-S2	Tshz2		Queried	0.405016292957514	RGC	
TBR1-S2	Zfhx3		Queried	0.456948541992282	RGC	
UNASSIGNED_RGC	Actb		Queried	0.829107653855976	RGC	
UNASSIGNED_RGC	Alcam		Queried	0.564396874901935	RGC	
UNASSIGNED_RGC	Atp1b1		Queried	0.470338195524534	RGC	
UNASSIGNED_RGC	Calb1		Queried	0.500169767301866	RGC	
UNASSIGNED_RGC	Frmd5		Queried	0.489016356517707	RGC	
UNASSIGNED_RGC	Gabrg3		Queried	0.648600214847966	RGC	
UNASSIGNED_RGC	Gapdh		Queried	0.547912950939629	RGC	
UNASSIGNED_RGC	Lrrtm4		Queried	0.6312521281386	RGC	
UNASSIGNED_RGC	Mgst3		Queried	0.4999523459507	RGC	
UNASSIGNED_RGC	Nrxn3		Queried	0.834151537591418	RGC	
UNASSIGNED_RGC	Rps23		Queried	0.535284522997287	RGC	
UNASSIGNED_RGC	Zfp804b		Queried	0.539244207864109	RGC	
V-OODSGC	Calb2	Curated			RGC	
V-OODSGC	Cartpt	Curated			RGC	
V-OODSGC	Col25a1	Curated			RGC	
W3B	Adgrb3		Queried	0.708381186871786	RGC	
W3B	Grin2a		Queried	0.524189857754023	RGC	
W3B	Hpcal1		Queried	0.4809534961255	RGC	
W3B	Kcnd2		Queried	0.475943620078884	RGC	
W3B	Kcnh7		Queried	0.578842693823569	RGC	
W3B	Lrrc4c		Queried	0.595018567613396	RGC	
W3B	Nrcam		Queried	0.450721422574041	RGC	
W3B	Pcdh17		Queried	0.594326245055985	RGC	
W3B	Pcdh7		Queried	0.430901249025628	RGC	
W3B	Pcp4		Queried	0.845498181498177	RGC	
W3B	Penk		Queried	1.05648848331242	RGC	
W3B	Ptn		Queried	0.718502716638932	RGC	
W3B	Runx1t1		Queried	0.430637580410294	RGC	
W3B	Sdk2	Curated			RGC	
W3B	Sgcd		Queried	0.671320076958755	RGC	
W3B	Sgcz		Queried	1.24135622980486	RGC	
W3B	Slc35f1		Queried	0.500312872698975	RGC	
W3B	Zfp804b		Queried	0.684674594990866	RGC	
W3B	Zic1	Curated			RGC	
W3D1	Alcam		Queried	0.446982009421413	RGC	
W3D1	Ano3		Queried	0.601522107920695	RGC	
W3D1	Asic2		Queried	0.388269919809905	RGC	
W3D1	Cntnap5a		Queried	0.505545281549636	RGC	
W3D1	Cpne4		Queried	0.561332926256384	RGC	
W3D1	Csmd3		Queried	0.462231446846628	RGC	
W3D1	D130009i18rik		Queried	0.801381492043649	RGC	
W3D1	Galntl6		Queried	0.370307542099306	RGC	
W3D1	Gpc6		Queried	0.773409118434116	RGC	
W3D1	Gpi1		Queried	0.34799893787015	RGC	
W3D1	Grin2a		Queried	0.718042695507817	RGC	
W3D1	Kcnc2		Queried	0.467038466350501	RGC	
W3D1	Lypd1	Curated			RGC	
W3D1	Magi1		Queried	0.428121130089671	RGC	
W3D1	Ncam2		Queried	0.489760183340668	RGC	
W3D1	Negr1		Queried	0.442907055705124	RGC	
W3D1	Nrgn		Queried	0.44162352354237	RGC	
W3D1	Pcdh10		Queried	0.516504834589755	RGC	
W3D1	Pcp4		Queried	0.527857472604589	RGC	
W3D1	Pex5l		Queried	0.446597310446644	RGC	
W3D1	Pou6f2		Queried	0.768207161697727	RGC	
W3D1	Ptprd		Queried	0.46069924168734	RGC	
W3D1	Ptprm		Queried	0.419598397685523	RGC	
W3D1	Rbpms2		Queried	0.333823315687636	RGC	
W3D1	Sdk1		Queried	0.806558711108568	RGC	
W3D1	Tac1		Queried	0.822097265217669	RGC	
W3D1	Tagln3		Queried	0.791023255080056	RGC	
W3D1	Tenm2		Queried	0.448642698167803	RGC	
W3D1	Thsd7b		Queried	0.484530306488926	RGC	
W3D1	Tuba1a		Queried	0.323281378527052	RGC	
W3D1	Zfp804b		Queried	0.436157763101977	RGC	
W3D2	6330411d24rik		Queried	0.731959772405635	RGC	
W3D2	Camk2d		Queried	0.39233264471599	RGC	
W3D2	Cdh4		Queried	0.431052641706165	RGC	
W3D2	Chrm2		Queried	0.790311558648489	RGC	
W3D2	Cntn5		Queried	0.452908375195095	RGC	
W3D2	Dpp10		Queried	0.508680118460111	RGC	
W3D2	Gabrg3		Queried	0.524918704232413	RGC	
W3D2	Hpcal1		Queried	0.359140513095995	RGC	
W3D2	Kcnd2		Queried	0.911085907064229	RGC	
W3D2	Lrrc4c		Queried	0.515166277851855	RGC	
W3D2	Mafb		Queried	0.723427372999857	RGC	
W3D2	Ogfrl1		Queried	0.690008487197076	RGC	
W3D2	Pcdh7		Queried	0.79784259747162	RGC	
W3D2	Prokr1	Curated			RGC	
W3D2	Ptn		Queried	0.400028616741704	RGC	
W3D2	Pvalb		Queried	0.80644608695551	RGC	
W3D2	Rab3c		Queried	0.408471654634065	RGC	
W3D2	Sphkap		Queried	0.358936402513531	RGC	
W3D2	Tppp3		Queried	0.503267214500523	RGC	
W3D3	Postn	Curated			RGC	
W3L1	Amigo2	Curated			RGC	
W3L1	Serpine2	Curated			RGC	
W3L2	Lypd1	Curated			RGC	
W3L2	Ntrk1	Curated			RGC	
ROD	Calb2		Queried		ROD	0.32474911832824
ROD	Cartpt		Queried		ROD	0.366767729909274
ROD	Cd39	Curated			ROD	
ROD	Cmss1		Queried		ROD	0.544044706940829
ROD	Marchf1		Queried		ROD	0.420851551484006
ROD	Nefl		Queried		ROD	0.368924506229174
ROD	Pcp4		Queried		ROD	0.430194057706529
ROD	Pde6a	Curated			ROD	
ROD	Rho		Queried		ROD	0.538663718511697
ROD	Sag		Queried		ROD	0.348940721731081
RPE	Rlbp1	Curated			RPE	
RPE	Rpe65	Curated	Queried		RPE	0.356951836539473
