Name	Major_Name	Marker	Queried_Name	Queried_Major_Name	feature_length	Raw_Mean_Expression_Minorclass_Marker	Raw_Mean_Expression_Majorclass_Marker	AC	Astrocyte	BC	Cone	Endothelial	HC	MG	Microglia	Pericyte	RGC	RPE	Rod	major_keep	is_major	minor_keep	final_keep
IPRGC	RGC	Adcyap1		RGC	3777.0		0.26862183	0.0020683033	0.0052083335	0.00020436464	0.00021308332	0.0	0.0	0.0012855122	0.004766601	0.0	0.26862183	0.0025641026	0.00071090047	False	False	True	True
IPRGC	RGC	Eomes		RGC	4155.0		0.2091986	0.030458227	0.008928572	0.0001970659	0.00021308332	0.0034662045	0.0	0.0021853708	0.00295858	0.0024813896	0.2091986	0.0	0.00041469195	False	False	True	True
IPRGC	RGC	Opn4		RGC	2961.0		0.23556899	0.0014281141	0.0029761905	0.00020436464	0.00042616663	0.0	0.0	0.0033423319	0.0024654833	0.0024813896	0.23556899	0.03846154	0.00047393364	False	False	True	True
IPRGC	RGC	Spp1		RGC	1648.0		0.26162896	0.012582178	0.041666668	0.0012188891	0.0010654166	0.020797227	0.015873017	0.0057848054	0.8019395	0.1414392	0.26162896	0.0025641026	0.0029620854	False	False	True	True
IPRGC	RGC	Tbx20		RGC	11997.0		0.24832939	0.00083717034	0.0029761905	0.00016057222	0.0	0.006932409	0.0	0.0026995759	0.00147929	0.012406948	0.24832939	0.0	0.00029620854	False	False	True	True
J-RGC	RGC	Jam2	5_J-RGC	RGC	6045.0		0.7312965	0.011548026	0.1688988	0.13266915	1.475815	1.2538995	0.07936508	0.5151048	0.25788954	0.027295286	0.7312965	0.043589745	0.35124406	False	False	False	False
J-RGC	RGC	Pcdh20	5_J-RGC	RGC	5492.0		0.080957435	0.04789107	0.0052083335	0.024377782	0.00042616663	0.0051993066	0.04761905	0.030980846	0.00082182774	0.0	0.080957435	0.0	0.00035545023	False	False	False	False
J-RGC	RGC	Tbr1	5_J-RGC	RGC	5486.0		0.08801568	0.04956541	0.005952381	0.0025034668	0.00042616663	0.0008665511	0.0	0.0006427561	0.0021367522	0.0	0.08801568	0.0	0.00041469195	False	False	False	False
M1A	RGC	Adcyap1	40_M1dup	RGC	3777.0	4.2885375	0.26862183	0.0020683033	0.0052083335	0.00020436464	0.00021308332	0.0	0.0	0.0012855122	0.004766601	0.0	0.26862183	0.0025641026	0.00071090047	False	False	True	True
M1A	RGC	Lbhd2	40_M1dup	RGC	670.0		0.02932767	0.0030778323	0.019345239	3.6493686e-05	0.00021308332	0.0	0.0	0.00012855123	0.0016436555	0.0024813896	0.02932767	0.0	8.886256e-05	False	False	False	False
M1A	RGC	Opn4	40_M1dup	RGC	2961.0	14.241107	0.23556899	0.0014281141	0.0029761905	0.00020436464	0.00042616663	0.0	0.0	0.0033423319	0.0024654833	0.0024813896	0.23556899	0.03846154	0.00047393364	False	False	True	True
M1B	RGC	Nmb	33_M1	RGC	793.0		0.039228823	0.006475759	0.114583336	0.009875191	0.01598125	0.05199307	0.007936508	0.011183957	0.026298488	0.024813896	0.039228823	0.1	0.005657583	False	False	True	True
M2	RGC	Lbhd2	31_M2	RGC	670.0		0.02932767	0.0030778323	0.019345239	3.6493686e-05	0.00021308332	0.0	0.0	0.00012855123	0.0016436555	0.0024813896	0.02932767	0.0	8.886256e-05	False	False	False	False
M2	RGC	Spp1	31_M2	RGC	1648.0	14.898374	0.26162896	0.012582178	0.041666668	0.0012188891	0.0010654166	0.020797227	0.015873017	0.0057848054	0.8019395	0.1414392	0.26162896	0.0025641026	0.0029620854	False	False	True	True
M2	RGC	Tbx20	31_M2	RGC	11997.0		0.24832939	0.00083717034	0.0029761905	0.00016057222	0.0	0.006932409	0.0	0.0026995759	0.00147929	0.012406948	0.24832939	0.0	0.00029620854	False	False	True	True
M3, M5, OR M6	RGC	Cdhr1	22_M5	RGC	4332.0		0.03664733	0.017654445	0.090773806	0.10264214	3.66482	0.020797227	0.0	0.041393496	0.025805391	0.019851116	0.03664733	0.45128205	0.6141884	False	False	False	False
M3, M5, OR M6	RGC	Serpine2	22_M5	RGC	8287.0		0.28247693	0.31376654	0.04613095	0.052339245	0.0012784998	0.27989602	0.007936508	0.053605862	1.7220578	0.7692308	0.28247693	0.025641026	0.00085900474	False	False	True	True
M4	RGC	Il1rapl2		RGC	4692.0		0.13054489	0.8772068	0.014880952	4.5031238	0.0053270827	0.05285962	0.007936508	0.015297596	0.0067389873	0.08684864	0.13054489	0.0025641026	0.0021030805	True	False	True	True
M4	RGC	Spp1		RGC	1648.0		0.26162896	0.012582178	0.041666668	0.0012188891	0.0010654166	0.020797227	0.015873017	0.0057848054	0.8019395	0.1414392	0.26162896	0.0025641026	0.0029620854	False	False	True	True
MAYBE T-OODSGC	RGC	Gpr88		RGC	3504.0		0.037676662	0.030975303	0.008928572	5.83899e-05	0.0	0.0	0.0	0.0055277026	0.0006574622	0.0	0.037676662	0.0	0.00020734598	False	False	True	True
MAYBE T-OODSGC	RGC	Tafa4		RGC	5693.0		0.041287478	0.0021914165	0.013392857	0.024224509	0.012571916	0.006932409	0.007936508	1.0145262	0.0024654833	0.0024813896	0.041287478	0.0025641026	0.00074052135	False	False	False	False
N-OODSGC	RGC	Cartpt		RGC	1277.0		6.4835553	5.931155	1.6540178	0.008291366	0.023226082	0.08318891	0.23015873	0.055791233	0.4155161	0.08188586	6.4835553	0.015384615	0.037233412	True	False	True	True
N-OODSGC	RGC	Mmp17		RGC	6619.0		0.0443918	0.05801098	0.008184524	0.0006860813	0.029618582	0.009532062	0.0	0.0005142049	0.00082182774	0.007444169	0.0443918	0.0051282053	0.005035545	False	False	False	False
N-RGC	RGC	Neurod2		RGC	3142.0		0.17263295	0.19053012	0.010416667	0.17962922	0.0017046665	0.0008665511	0.031746034	0.0026995759	0.00591716	0.004962779	0.17263295	0.0025641026	0.0013329384	False	False	False	False
N-RGC	RGC	Satb2		RGC	6788.0		0.4848787	0.0154137835	0.008184524	0.005466754	0.024291499	0.025996534	0.0	0.012083815	0.017915845	0.012406948	0.4848787	0.0	0.0009478673	False	False	False	False
NOVEL_11	RGC	Gm17750	11_Novel	RGC	968.0		0.09241075	0.07482826	0.04315476	0.4931246	0.004687833	0.009532062	0.0	1.03638	0.009861933	0.027295286	0.09241075	0.0025641026	0.0030805687	False	False	False	False
NOVEL_11	RGC	Serpinb1b	11_Novel	RGC	1926.0		0.16603218	0.0016743407	0.002232143	0.006999489	0.0	0.0	0.0	0.0007713074	0.003616042	0.0	0.16603218	0.0	0.00029620854	False	False	False	False
NOVEL_14	RGC	Cartpt		RGC	1277.0		6.4835553	5.931155	1.6540178	0.008291366	0.023226082	0.08318891	0.23015873	0.055791233	0.4155161	0.08188586	6.4835553	0.015384615	0.037233412	True	False	True	True
NOVEL_14	RGC	Vit		RGC	3227.0		0.021093048	0.007362175	1.2976191	0.2219473	0.0006392499	0.014731369	0.0	0.5598406	0.009861933	0.029776676	0.021093048	0.7923077	0.00085900474	False	False	False	False
NOVEL_15	RGC	Apela	15_Novel	RGC	1004.0		0.049440406	0.014158028	0.002232143	0.04012116	0.43767312	0.0017331023	0.0	0.0035994344	0.0023011176	0.0	0.049440406	0.0025641026	0.032494076	False	False	False	False
NOVEL_18	RGC	Fads2b	18_Novel	RGC	2272.0		0.004149988	4.9245315e-05	0.032738097	0.00051091163	0.0	0.0	0.0	0.0	0.0	0.0	0.004149988	0.0	0.0	False	False	False	False
NOVEL_18	RGC	Pcdh20	18_Novel	RGC	5492.0		0.080957435	0.04789107	0.0052083335	0.024377782	0.00042616663	0.0051993066	0.04761905	0.030980846	0.00082182774	0.0	0.080957435	0.0	0.00035545023	False	False	False	False
NOVEL_19	RGC	Penk	19_Novel	RGC	1634.0	6.7376394	0.62769383	0.030433604	0.014880952	0.0016933071	0.0014915832	0.006932409	0.007936508	0.11453915	0.008547009	0.0	0.62769383	0.015384615	0.0019253554	False	False	True	True
NOVEL_19	RGC	Prdm8	19_Novel	RGC	4855.0		0.12830651	0.20719966	0.02157738	0.4533319	0.44001704	0.011265164	0.023809524	0.015040494	0.011176857	0.017369727	0.12830651	0.023076924	0.11421801	False	False	False	False
NOVEL_19	RGC	Slc24a2	19_Novel	RGC	12217.0		1.8978678	0.35806268	0.03348214	1.3735713	6.142553	0.019930676	3.4444444	0.055277027	0.009368836	0.027295286	1.8978678	0.0051282053	0.0039099525	True	False	True	True
NOVEL_20	RGC	Gal	20_Novel	RGC	788.0		0.13386162	0.01787605	0.0052083335	0.0026275455	0.00021308332	0.0008665511	0.0	0.0020568196	0.010848126	0.0024813896	0.13386162	0.0025641026	0.00053317536	False	False	True	True
NOVEL_20	RGC	Penk	20_Novel	RGC	1634.0	7.2181816	0.62769383	0.030433604	0.014880952	0.0016933071	0.0014915832	0.006932409	0.007936508	0.11453915	0.008547009	0.0	0.62769383	0.015384615	0.0019253554	False	False	True	True
NOVEL_25	RGC	Slc17a1	25_Novel	RGC	2372.0		0.00040846335	0.0022406618	0.005952381	0.00843734	0.19561048	0.0	0.007936508	0.005142049	0.0019723866	0.0	0.00040846335	0.0051282053	0.29949644	False	False	False	False
NOVEL_26	RGC	Igfbp	26_Novel	RGC																False	False	True	True
NOVEL_26	RGC	Penk	26_Novel	RGC	1634.0		0.62769383	0.030433604	0.014880952	0.0016933071	0.0014915832	0.006932409	0.007936508	0.11453915	0.008547009	0.0	0.62769383	0.015384615	0.0019253554	False	False	True	True
NOVEL_27	RGC	Prkcg	27_Novel	RGC	3611.0		0.047724858	0.011227932	0.43452382	0.0010583169	0.0006392499	0.26689774	0.0	0.0048849466	0.032051284	0.3126551	0.047724858	0.0	0.00017772512	False	False	False	False
NOVEL_29	RGC	Prlr	29_Novel	RGC	15339.0		0.217809	0.013813311	0.0066964286	0.0017881907	0.00021308332	0.0	0.0	0.0005142049	0.0011505588	0.0024813896	0.217809	0.025641026	0.00032582937	False	False	False	False
NOVEL_29	RGC	Stxbp6	29_Novel	RGC	5297.0		0.072477736	0.6183488	0.57886904	0.0006641851	0.00021308332	0.16377816	0.0	0.7692506	0.008382643	0.019851116	0.072477736	0.017948719	0.0012440758	False	False	True	True
NOVEL_34	RGC	Tpbg	34_Novel	RGC	3828.0		0.009623397	0.2095142	0.04761905	0.30493394	0.012358832	0.006932409	0.0	0.21378069	0.014464168	0.009925558	0.009623397	0.0025641026	0.00071090047	False	False	True	True
NOVEL_35	RGC	Chrm2	35_Novel	RGC	6053.0		0.15217711	0.3268904	0.011160715	0.22435589	0.0006392499	0.08838821	0.015873017	0.0029566782	0.0019723866	0.004962779	0.15217711	0.0	0.00068127963	False	False	True	True
NOVEL_35	RGC	Igfbp4	35_Novel	RGC	4416.0		0.01516216	0.21466033	0.8720238	0.061302096	0.0010654166	0.16377816	0.0	1.0863864	0.24720578	0.15880893	0.01516216	0.0051282053	0.0015699052	False	False	False	False
NOVEL_36	RGC	Coch	36_Novel	RGC	2998.0		0.16537865	0.09652082	0.016369049	0.006663747	0.00085233327	0.006065858	0.031746034	0.0033423319	0.0062458906	0.007444169	0.16537865	0.0	0.00085900474	False	False	True	True
NOVEL_36	RGC	Stxbp6	36_Novel	RGC	5297.0		0.072477736	0.6183488	0.57886904	0.0006641851	0.00021308332	0.16377816	0.0	0.7692506	0.008382643	0.019851116	0.072477736	0.017948719	0.0012440758	False	False	True	True
NOVEL_37	RGC	Cdh1	37_Novel	RGC	4574.0		0.0074993875	0.00704208	0.0	0.0002919495	0.0	0.0008665511	0.0	0.0008998586	0.0003287311	0.0	0.0074993875	0.0	8.886256e-05	False	False	False	False
NOVEL_37	RGC	Ceacam	37_Novel	RGC																False	False	True	True
NOVEL_39	RGC	Neurod2	39_Novel	RGC	3142.0		0.17263295	0.19053012	0.010416667	0.17962922	0.0017046665	0.0008665511	0.031746034	0.0026995759	0.00591716	0.004962779	0.17263295	0.0025641026	0.0013329384	False	False	False	False
NOVEL_39	RGC	S100b	39_Novel	RGC	1484.0		0.13283229	0.0496639	18.64509	0.033209253	0.006179416	0.0389948	0.007936508	0.26378712	0.17751479	0.022332506	0.13283229	0.0	0.0037914691	True	False	False	False
NOVEL_44	RGC	Bhlhe22	44_Novel	RGC	3344.0		0.05484846	0.8938764	0.23809524	0.053273484	0.0019177499	0.055459272	0.0	0.04113639	0.008382643	0.13895781	0.05484846	0.0	0.0017476303	False	False	True	True
NOVEL_44	RGC	Fxyd6	44_Novel	RGC	4107.0		0.051564414	0.40063527	9.642858	0.0038829283	0.00447475	0.06585789	0.0	4.0934567	0.100262985	0.032258064	0.051564414	0.023076924	0.006398104	True	False	True	True
NOVEL_7	RGC	Tagln2	7_Novel	RGC	2082.0		0.034539662	0.0021421711	0.5833333	0.004693088	0.004687833	2.542461	0.007936508	0.2627587	0.3668639	1.2382134	0.034539662	0.0	0.0018364929	False	False	False	False
NOVEL_7	RGC	Tbx20	7_Novel	RGC	11997.0	4.39721	0.24832939	0.00083717034	0.0029761905	0.00016057222	0.0	0.006932409	0.0	0.0026995759	0.00147929	0.012406948	0.24832939	0.0	0.00029620854	False	False	True	True
NOVEL_8	RGC	Prkcq	8_Novel	RGC	7081.0		0.112360105	0.005343117	0.030505951	0.00040872928	0.0	0.020797227	0.055555556	0.25787377	0.01692965	0.012406948	0.112360105	0.5923077	0.0005627962	False	False	False	False
NOVEL_8	RGC	Tac1	8_Novel	RGC	3399.0	7.220596	1.382044	0.9613917	0.0796131	0.00092693965	0.0059663327	0.008665511	0.055555556	0.012340918	0.0338593	0.022332506	1.382044	0.0025641026	0.0043542655	False	False	True	True
OODSGC	RGC	Cartpt		RGC	1277.0		6.4835553	5.931155	1.6540178	0.008291366	0.023226082	0.08318891	0.23015873	0.055791233	0.4155161	0.08188586	6.4835553	0.015384615	0.037233412	True	False	True	True
RGC	RGC	Cd90	RGC	RGC																False	True	True	False
RGC	RGC	Pou4f1	RGC	RGC	4672.0		2.3147945	0.013739443	0.051339287	0.00086854975	0.006605583	0.0034662045	0.08730159	0.011312508	0.02399737	0.004962779	2.3147945	0.0025641026	0.004591232	False	True	False	False
RGC	RGC	Pou4f2	RGC	RGC	3204.0		0.56800914	0.0032009454	0.008928572	0.00025545582	0.0010654166	0.0025996533	0.015873017	0.0042421906	0.0046022353	0.0024813896	0.56800914	0.0	0.0011848342	False	True	False	False
RGC	RGC	Pou4f3	RGC	RGC	2399.0		0.5197941	0.0032748135	0.0052083335	0.0001751697	0.0	0.0	0.0	0.0017997172	0.005095332	0.0	0.5197941	0.0	0.0012736967	False	True	False	False
RGC	RGC	Rbpms	RGC	RGC	6556.0		6.022923	0.031566247	0.7901786	0.0020363478	0.0059663327	3.5355287	0.12698413	0.39349532	0.9436226	3.2531018	6.022923	0.03846154	0.009952607	True	True	True	True
RGC	RGC	Slc17a6	RGC	RGC	5399.0		2.906707	0.013837934	0.055059522	0.0011969929	0.05156616	0.0034662045	0.08730159	0.015169045	0.037146613	0.0	2.906707	0.0051282053	0.0055094785	False	True	True	False
RGC	RGC	Slc7a6	RGC	RGC	4570.0		0.15253656	0.10105139	0.0952381	0.1323042	0.17259748	0.07712305	0.34920636	0.048592363	0.1183432	0.05459057	0.15253656	0.012820513	0.046001185	False	True	False	False
T-RGC	RGC	Calb2		RGC	1743.0		58.920807	2.7637455	1.40625	0.010772936	0.039633498	0.09272097	0.9206349	0.2353773	1.1145627	0.05955335	58.920807	0.023076924	0.10053317	True	False	True	True
T-RGC	RGC	Jam2		RGC	6045.0		0.7312965	0.011548026	0.1688988	0.13266915	1.475815	1.2538995	0.07936508	0.5151048	0.25788954	0.027295286	0.7312965	0.043589745	0.35124406	False	False	False	False
T-RGC	RGC	Pou4f2		RGC	3204.0		0.56800914	0.0032009454	0.008928572	0.00025545582	0.0010654166	0.0025996533	0.015873017	0.0042421906	0.0046022353	0.0024813896	0.56800914	0.0	0.0011848342	False	False	False	False
T-RGC	RGC	Pou4f3		RGC	2399.0		0.5197941	0.0032748135	0.0052083335	0.0001751697	0.0	0.0	0.0	0.0017997172	0.005095332	0.0	0.5197941	0.0	0.0012736967	False	False	False	False
T-RGC	RGC	Tbr1		RGC	5486.0		0.08801568	0.04956541	0.005952381	0.0025034668	0.00042616663	0.0008665511	0.0	0.0006427561	0.0021367522	0.0	0.08801568	0.0	0.00041469195	False	False	False	False
T5-RGC	RGC	Tusc5		RGC																False	False	True	True
T5/F-RGC	RGC	Foxp2		RGC	16346.0		0.6597827	0.006352646	0.118303575	0.0017662945	0.00085233327	0.022530328	0.0	1.4621416	0.0037804076	0.05459057	0.6597827	0.010256411	0.0013625593	False	False	True	True
T5/F-RGC	RGC	Tusc5		RGC																False	False	True	True
TBR1-NOVEL	RGC	Plpp4	9_Tbr1_Novel	RGC	1458.0		0.15711135	0.035825968	0.2752976	0.011991825	0.00085233327	0.0	0.0	0.0025710245	0.003287311	0.0	0.15711135	0.0	0.00017772512	False	False	False	False
TBR1-NOVEL	RGC	Slc7a11	9_Tbr1_Novel	RGC	13922.0		0.13119844	0.012754537	0.02157738	0.002722429	0.00042616663	0.010398613	0.0	0.24668981	0.10913873	0.007444169	0.13119844	0.0	0.00071090047	False	False	False	False
TBR1-S1	RGC	Irx4	17_Tbr1_S1	RGC	2607.0		0.4308635	0.0022652845	0.008184524	0.00016787095	0.00085233327	0.0	0.007936508	0.0014140635	0.0034516766	0.0	0.4308635	0.0025641026	0.0013329384	False	False	False	False
TBR1-S1	RGC	Tbr1	17_Tbr1_S1	RGC	5486.0		0.08801568	0.04956541	0.005952381	0.0025034668	0.00042616663	0.0008665511	0.0	0.0006427561	0.0021367522	0.0	0.08801568	0.0	0.00041469195	False	False	False	False
TBR1-S2	RGC	Calca	21_Tbr1_S2	RGC	1684.0		0.090352096	0.009824441	0.01860119	0.0003357419	0.0	0.0008665511	0.0	0.09114282	0.0021367522	0.0	0.090352096	0.0	0.00020734598	False	False	False	False
TBR1-S2	RGC	Tbr1	21_Tbr1_S2	RGC	5486.0		0.08801568	0.04956541	0.005952381	0.0025034668	0.00042616663	0.0008665511	0.0	0.0006427561	0.0021367522	0.0	0.08801568	0.0	0.00041469195	False	False	False	False
V-OODSGC	RGC	Calb2		RGC	1743.0		58.920807	2.7637455	1.40625	0.010772936	0.039633498	0.09272097	0.9206349	0.2353773	1.1145627	0.05955335	58.920807	0.023076924	0.10053317	True	False	True	True
V-OODSGC	RGC	Cartpt		RGC	1277.0		6.4835553	5.931155	1.6540178	0.008291366	0.023226082	0.08318891	0.23015873	0.055791233	0.4155161	0.08188586	6.4835553	0.015384615	0.037233412	True	False	True	True
V-OODSGC	RGC	Col25a1		RGC	13028.0		0.14346868	0.3301406	0.0766369	0.0035179914	0.0025569997	0.0372617	0.0	0.038051162	0.007232084	0.004962779	0.14346868	0.0	0.002606635	False	False	True	True
W3B	RGC	Sdk2	6_W3B	RGC	15469.0		0.40344742	0.15625538	0.31473213	0.6095176	0.0023439166	0.03812825	2.2460318	0.81745726	0.0046022353	0.07692308	0.40344742	0.0051282053	0.0016883886	False	False	False	False
W3B	RGC	Zic1	6_W3B	RGC	5693.0		0.12845355	0.0031024548	0.75595236	0.0033282242	0.0031962497	0.27209705	0.0	0.25813088	0.005095332	0.87593055	0.12845355	0.0025641026	0.00071090047	False	False	False	False
W3D1	RGC	Lypd1	2_W3D1.2	RGC	7038.0		0.27800018	0.098342896	0.01264881	0.0020582438	0.0006392499	0.021663778	0.0	0.0023139222	0.004766601	0.0024813896	0.27800018	0.0025641026	0.00071090047	False	False	False	False
W3D1	RGC	Lypd1	1_W3D1.1	RGC	7038.0		0.27800018	0.098342896	0.01264881	0.0020582438	0.0006392499	0.021663778	0.0	0.0023139222	0.004766601	0.0024813896	0.27800018	0.0025641026	0.00071090047	False	False	False	False
W3D2	RGC	Prokr1	23_W3D2	RGC	4230.0		0.014279879	0.00049245317	0.0	2.919495e-05	0.0	0.0	0.0	0.00025710245	0.0023011176	0.0	0.014279879	0.0	2.9620853e-05	False	False	False	False
W3D3	RGC	Postn		RGC	8702.0		0.0053263623	0.006475759	0.0	0.0028392088	0.0	0.014731369	0.0	0.0003856537	0.004766601	0.037220843	0.0053263623	0.0	5.9241705e-05	False	False	False	False
W3L1	RGC	Amigo2		RGC	3163.0		0.100988485	0.33156872	0.065476194	0.32123932	0.0049009165	0.032928944	0.11111111	0.0888289	0.0062458906	0.037220843	0.100988485	0.035897437	0.0011848342	False	False	False	False
W3L1	RGC	Serpine2		RGC	8287.0		0.28247693	0.31376654	0.04613095	0.052339245	0.0012784998	0.27989602	0.007936508	0.053605862	1.7220578	0.7692308	0.28247693	0.025641026	0.00085900474	False	False	True	True
W3L2	RGC	Lypd1		RGC	7038.0		0.27800018	0.098342896	0.01264881	0.0020582438	0.0006392499	0.021663778	0.0	0.0023139222	0.004766601	0.0024813896	0.27800018	0.0025641026	0.00071090047	False	False	False	False
W3L2	RGC	Ntrk1		RGC	2588.0		0.09987746	0.10215941	0.01264881	0.0028392088	0.0	0.0008665511	0.007936508	0.0007713074	0.004766601	0.0	0.09987746	0.0	0.00035545023	False	False	False	False
ROD	ROD	Cd39	PHOTORECEPTOR	ROD																False	False	True	True
ROD	ROD	Pde6a	PHOTORECEPTOR	ROD	4688.0			0.012015857	0.13616072	0.023290271	0.32196888	0.017331023	0.04761905	0.1046407	0.055884287	0.022332506	0.012940119	0.1948718	3.4179206	False	False	False	False
RPE	RPE	Rdh5	OTHER	RPE	2809.0		36.797436	0.012212838	0.069196425	0.02514415	0.012998083	0.5086655	0.023809524	0.07224579	0.03550296	0.5459057	0.030291643	36.797436	0.010515403	True	False	False	False
RPE	RPE	Rlbp1	OTHER	RPE	2954.0		16.451283	0.02001822	7.205357	0.013809211	0.019390581	0.3084922	0.007936508	20.097698	0.11176857	0.10918114	0.008169267	16.451283	0.02535545	True	False	False	False
RPE	RPE	Rpe65	OTHER	RPE	1934.0		24.941025	0.00012311329	0.0	0.00038683307	0.00085233327	0.54679376	0.0	0.006556113	0.0011505588	0.022332506	0.000702557	24.941025	0.0041172984	True	False	False	False
